scd,gender,age_grp,employee_yn,prime_yn,weekday,weekday2,total_qty,total_amt,event_product,product_amt,category_amt
20230101966588,1,3,0,0,6,0,14,53.86415300202627,0,6,2
20230101966594,0,4,0,0,6,0,18,108.10441226998627,0,13,7
20230101966599,0,4,0,0,6,0,8,59.253134279426014,0,7,3
20230101966603,0,4,0,1,6,0,26,204.72987501271902,0,25,9
20230101966635,1,3,0,0,6,0,6,42.62889560491885,0,5,1
20230101966645,0,6,0,0,6,0,12,24.790224017056673,0,3,2
20230101966648,0,3,0,0,6,0,5,34.758018907060176,0,4,3
20230101966651,0,5,0,0,6,0,2,17.216893922330573,0,2,1
20230101966655,1,3,0,0,6,0,5,34.77351384127341,0,4,4
20230101966659,1,6,0,1,6,0,96,13.846193000530178,1,1,1
20230101966667,0,4,0,0,6,0,8,10.999446323738674,0,1,1
20230101966673,1,3,0,0,6,0,2,19.218660130138964,0,2,2
20230101966680,1,4,0,1,6,0,41,152.13716769668991,0,18,13
20230101966698,0,5,0,0,6,0,2,10.357774570341576,0,1,0
20230101966702,0,4,0,1,6,0,11,53.18374398211763,0,6,3
20230101966703,0,4,0,0,6,0,13,92.90573424412236,0,11,3
20230101966711,0,4,0,0,6,0,7,51.24778816521363,0,6,4
20230101966716,0,3,0,0,6,0,39,222.64741904091127,0,26,13
20230101966729,0,3,0,1,6,0,14,78.36855670797483,1,9,4
20230101966734,0,5,0,1,6,0,23,38.836207062612445,0,4,1
20230101966736,1,5,0,0,6,0,1,10.234265033343494,0,1,0
20230101966745,1,3,0,1,6,0,8,33.789560119566616,0,4,3
20230101966750,0,3,0,0,6,0,8,68.37074905221316,0,8,5
20230101966761,1,4,0,0,6,0,3,10.007667371445793,0,1,0
20230101966781,1,3,0,0,6,0,1,8.518392471991719,0,1,1
20230101966796,1,3,0,1,6,0,12,93.64995867421005,0,11,8
20230101966806,0,6,0,0,6,0,10,76.43184051839096,0,9,6
20230101966817,0,3,0,0,6,0,4,36.94652848531381,0,4,2
20230101966832,1,4,0,1,6,0,1,10.412020550242234,1,1,1
20230101966840,1,4,0,1,6,0,1,10.412020550242234,1,1,1
20230101966848,0,4,0,1,6,0,5,37.135861732152314,2,4,2
20230101966940,0,4,0,1,6,0,50,13.908242872472623,1,1,1
20230101966953,0,3,0,1,6,0,31,29.58165188807876,0,3,2
20230101967013,0,4,0,1,6,0,1,7.260522598089852,0,1,1
20230101967018,1,4,0,1,6,0,2,19.060845003509307,2,2,1
20230101967019,1,4,0,1,6,0,4,13.134965634335655,1,1,0
20230101967031,0,6,0,1,6,0,14,62.97676906201849,2,7,6
20230101967040,0,3,0,0,6,0,11,19.404034249606006,1,2,2
20230101967052,0,6,0,1,6,0,3,18.830084253034624,0,2,1
20230101967056,0,4,0,0,6,0,6,10.654573398016518,0,1,1
20230101967066,1,3,0,0,6,0,1,9.55400099583723,0,1,1
20230101967081,0,4,0,1,6,0,14,59.300253079378095,0,7,5
20230101967085,1,4,0,1,6,0,1,10.412020550242234,1,1,1
20230101967110,0,4,0,1,6,0,8,28.738414225009976,0,3,1
20230101967111,0,6,0,1,6,0,5,34.84437650146525,0,4,4
20230101967112,1,4,0,0,6,0,10,62.024721022299886,0,7,5
20230101967133,0,4,0,0,6,0,11,70.11726468839623,2,8,3
20230101967138,1,3,0,0,6,0,3,10.181157167204905,0,1,1
20230101967176,0,6,0,1,6,0,8,63.41826316325863,0,7,5
20230101967183,1,4,0,1,6,0,20,152.93315861874999,0,18,15
20230101967218,1,4,0,0,6,0,4,34.28189105632681,0,4,2
20230101967229,1,4,0,1,6,0,13,53.736540362242714,1,6,5
20230101967233,0,5,0,0,6,0,25,86.72013258744879,1,10,8
20230101967271,1,4,0,0,6,0,6,28.89182295693498,1,3,0
20230101967274,0,4,0,0,6,0,16,69.97142488146201,1,8,6
20230101967275,1,4,0,0,6,0,6,19.723733247237128,0,2,1
20230101967285,0,6,0,1,6,0,6,35.81519437714497,3,4,2
20230101967304,1,4,0,1,6,0,20,10.250864402868729,0,1,1
20230101967335,0,4,0,0,6,0,5,42.5267256069759,0,5,4
20230101967339,0,4,0,1,6,0,5,10.772896298510153,0,1,1
20230101967345,1,3,0,0,6,0,1,10.450481157684562,0,1,1
20230101967375,0,5,0,1,6,0,10,10.079749117950207,0,1,1
20230101967378,1,5,0,1,6,0,2,9.929593799620609,1,1,0
20230101967397,0,4,0,0,6,0,2,17.241184463830738,0,2,1
20230101967398,0,4,0,1,6,0,3,25.66403017415154,0,3,2
20230101967417,0,2,0,1,6,0,1,10.390317570745898,1,1,0
20230101967465,0,4,0,0,6,0,10,18.2104984440381,0,2,1
20230101967503,1,4,0,1,6,0,3,22.014958894774644,2,2,2
20230101967513,1,4,0,0,6,0,2,9.122492281402987,0,1,1
20230101967516,1,4,0,0,6,0,1,11.659352105346109,1,1,0
20230101967527,0,5,0,0,6,0,1,10.484613193102277,1,1,0
20230101967528,0,5,0,0,6,0,15,28.874187267171294,2,3,2
20230101967546,0,4,0,0,6,0,10,77.24523733314298,0,9,6
20230101967549,0,5,0,1,6,0,4,19.341853125164015,1,2,1
20230101967553,1,3,0,0,6,0,4,35.07110309248148,0,4,2
20230101967557,0,3,0,1,6,0,17,97.46858646918855,1,11,6
20230101967559,0,4,0,1,6,0,10,69.67679572913885,0,8,6
20230101967562,0,3,0,1,6,0,9,13.032543697183538,1,1,1
20230101967570,0,5,0,0,6,0,10,11.876950331927514,1,1,1
20230101967573,1,4,0,0,6,0,45,49.13333325665967,0,5,3
20230101967621,0,6,0,0,6,0,15,81.23539751748231,0,9,6
20230101967630,1,5,0,1,6,0,5,38.410435626533555,3,4,3
20230101967647,0,4,0,1,6,0,4,25.54965639800222,0,3,2
20230101967657,1,3,0,0,6,0,6,26.469291967441755,0,3,2
20230101967674,0,4,0,0,6,0,6,26.675141230629926,0,3,1
20230101967675,0,4,0,0,6,0,6,34.73386189521567,0,4,1
20230101967684,0,5,0,0,6,0,2,19.290811409116525,1,2,2
20230101967694,0,4,0,1,6,0,37,130.1192321401744,1,15,7
20230101967707,0,5,0,0,6,0,6,29.16106422052989,1,3,0
20230101967738,0,3,0,0,6,0,1,8.590257762273243,0,1,1
20230101967753,0,6,0,0,6,0,3,20.022433704643312,1,2,2
20230101967755,0,4,0,1,6,0,3,17.179354921244922,0,2,1
20230101967760,0,5,0,1,6,0,6,18.177983560340152,0,2,0
20230101967761,0,4,0,0,6,0,7,44.35123548930157,1,5,3
20230101967769,0,4,0,0,6,0,8,56.27744356922713,0,6,4
20230101967770,0,4,0,0,6,0,10,86.30921670399094,0,10,5
20230101967834,1,4,0,1,6,0,15,52.093161439405065,0,6,2
20230101967839,1,4,0,0,6,0,2,8.903951072058707,0,1,1
20230101967845,1,3,0,1,6,0,12,78.38341206509101,0,9,7
20230101967876,0,4,0,1,6,0,3,16.891579372941514,0,2,1
20230101967882,0,3,0,1,6,0,6,42.58743428140924,0,5,2
20230101967885,0,3,0,1,6,0,12,61.12952708527713,0,7,3
20230101967895,0,3,0,0,6,0,9,76.06696469926324,0,9,7
20230101967897,1,3,0,0,6,0,6,28.57665535010655,0,3,2
20230101967900,0,4,0,0,6,0,2,15.210811487902326,0,2,2
20230101967902,0,4,0,0,6,0,7,28.30603321093499,0,3,1
20230101967912,1,4,0,0,6,0,10,11.00011453846092,0,1,1
20230101967926,0,4,0,1,6,0,25,106.25513315428113,1,13,6
20230101967943,0,4,0,0,6,0,3,16.481944004363562,0,2,1
20230101967960,0,3,0,0,6,0,2,15.59139281536191,0,2,1
20230101967976,1,4,0,1,6,0,2,17.391515419655427,0,2,2
20230101967989,0,4,0,1,6,0,12,68.97629194828679,0,8,6
20230101968038,0,3,0,0,6,0,1,8.534836626588833,0,1,0
20230101968050,0,3,0,0,6,0,2,17.370178359557954,0,2,2
20230101968058,0,6,0,0,6,0,8,50.63136980641887,1,6,5
20230101968068,0,4,0,1,6,0,6,42.68548771016363,0,5,5
20230101968082,0,3,0,1,6,0,1,8.356554845453426,0,1,0
20230101968091,0,4,0,0,6,0,4,12.15520557608534,0,1,0
20230101968130,1,3,0,1,6,0,1,11.69890698259567,1,1,0
20230101968135,0,3,0,1,6,0,6,42.98406866194271,2,5,4
20230101968151,0,4,0,0,6,0,2,9.388319179336,0,1,1
20230101968158,1,5,0,1,6,0,5,29.50376045672438,0,3,3
20230101968174,0,4,0,1,6,0,15,97.46385879730613,0,11,9
20230101968175,0,3,0,1,6,0,7,10.465471961643733,0,1,1
20230101968216,1,4,0,0,6,0,5,27.405817243422035,0,3,0
20230101968232,0,4,0,0,6,0,7,24.261087607339395,0,3,2
20230101968237,0,4,0,0,6,0,19,82.88025211652104,0,9,4
20230101968250,1,5,0,1,6,0,16,88.25043030120126,0,10,10
20230101968272,0,3,0,1,6,0,2,10.367441670330306,1,1,1
20230101968290,1,4,0,0,6,0,7,56.857900595864876,0,7,4
20230101968302,1,2,0,1,6,0,1,9.49408972140025,0,1,0
20230101968323,0,4,0,0,6,0,1,10.305647203635566,0,1,0
20230101968333,1,3,0,1,6,0,8,65.10635468139962,0,8,7
20230101968337,1,5,0,1,6,0,14,31.011446983297446,0,3,2
20230101968353,1,3,0,0,6,0,12,79.70559230314994,0,9,5
20230101968365,0,5,0,0,6,0,14,29.369036968414278,0,3,1
20230101968395,0,3,0,1,6,0,17,47.81671039106363,0,5,2
20230101968396,0,4,0,0,6,0,11,86.26987680087211,2,10,6
20230101968400,0,5,0,0,6,0,1,8.746557354543503,0,1,0
20230101968407,1,4,0,0,6,0,2,9.264923249746474,0,1,0
20230101968410,0,6,0,1,6,0,24,65.8714286453561,0,9,7
20230101968420,0,5,0,0,6,0,3,19.14651087549568,0,2,1
20230101968431,0,2,0,1,6,0,18,21.917555235667464,0,2,1
20230101968440,0,3,0,0,6,0,4,10.255024318618736,0,1,1
20230101968444,0,5,0,0,6,0,3,19.650091584434893,0,2,1
20230101968495,1,6,0,1,6,0,1,11.735148592824697,1,1,1
20230101968540,0,3,0,0,6,0,19,36.93223051578224,0,4,1
20230101968549,0,4,0,0,6,0,16,123.29753946451423,0,15,10
20230101968601,1,4,0,1,6,0,4,11.76415877885034,0,1,0
20230101968605,0,4,0,1,6,0,16,99.93648464104874,0,12,8
20230101968614,0,3,0,0,6,0,4,33.74795310609095,0,4,3
20230101968627,0,4,0,0,6,0,3,19.43528614490205,1,2,1
20230101968724,1,3,0,0,6,0,4,36.51060599898082,0,4,2
20230101968739,1,4,0,1,6,0,5,19.75499230987575,0,2,2
20230101968741,1,4,0,1,6,0,1,9.13583231980112,0,1,0
20230101968755,1,5,0,1,6,0,2,10.28517213197889,0,1,1
20230101968761,0,4,0,1,6,0,8,34.170817020603636,0,4,3
20230101968764,1,3,0,0,6,0,2,17.47538618830762,0,2,1
20230101968772,0,3,0,0,6,0,2,16.015532995414823,0,2,1
20230101968784,1,4,0,1,6,0,10,45.00868899246089,0,5,3
20230101968807,0,4,0,1,6,0,3,25.057839787585415,1,3,2
20230101968810,0,5,0,0,6,0,12,11.496806245590331,1,1,1
20230101968820,0,2,0,0,6,0,4,34.28779667955037,0,4,2
20230101968823,0,4,0,0,6,0,2,20.1151402919863,0,2,1
20230101968828,1,6,0,0,6,0,7,39.06803614215386,0,4,2
20230101968830,0,6,0,1,6,0,12,58.684863399848844,0,7,3
20230101968887,1,3,0,0,6,0,1,10.25769445336048,0,1,0
20230101968906,0,4,0,1,6,0,6,19.177789208768225,0,2,1
20230101968910,1,5,0,1,6,0,30,66.00564867100215,0,7,2
20230101968922,1,4,0,0,6,0,26,47.59535639726358,0,5,3
20230101968924,0,4,0,1,6,0,19,120.36780929902275,0,15,10
20230101968934,1,6,0,1,6,0,8,29.5840429612077,2,3,1
20230101968965,1,3,0,0,6,0,5,26.232936949581386,0,3,0
20230101968974,1,2,0,0,6,0,9,72.95810810659377,0,9,6
20230101968985,0,4,0,0,6,0,1,7.992944547318106,0,1,0
20230101969016,1,4,0,0,6,0,1,10.223431082444048,0,1,1
20230101969019,1,3,0,1,6,0,5,42.66491587958563,0,5,1
20230101969045,1,3,0,0,6,0,5,33.320253956525896,0,4,4
20230101969047,0,4,0,0,6,0,4,27.15744734108239,0,3,2
20230101969050,0,3,0,0,6,0,4,24.31554954933278,0,3,2
20230101969070,0,3,0,0,6,0,36,10.74937727911096,0,1,0
20230101969072,1,5,0,1,6,0,22,114.19529344710438,0,14,8
20230101969082,0,5,0,1,6,0,12,59.21071969121,0,7,2
20230101969098,1,4,0,0,6,0,10,85.83595735569907,3,10,7
20230101969119,1,3,0,0,6,0,7,60.42897240497325,0,7,4
20230101969121,0,4,0,0,6,0,4,18.62747882495063,0,2,1
20230101969122,0,3,0,0,6,0,5,9.656243400857722,0,1,1
20230101969131,1,5,0,1,6,0,4,9.854454858958816,0,1,0
20230101969138,1,4,0,0,6,0,10,46.48041662575003,0,5,4
20230101969139,0,4,0,1,6,0,2,9.467382808295852,0,1,1
20230101969140,1,3,0,1,6,0,6,50.344211216266714,0,6,3
20230101969142,0,2,0,0,6,0,3,25.980566056599876,0,3,1
20230101969154,1,3,0,0,6,0,1,8.046869510959576,0,1,1
20230101969163,0,1,0,0,6,0,4,27.5736172117316,1,3,2
20230101969169,0,4,0,1,6,0,4,10.30537961825751,0,1,1
20230101969198,0,5,0,1,6,0,3,27.45557175162015,2,3,2
20230101969206,1,4,0,0,6,0,2,18.617912661772046,0,2,0
20230101969208,1,6,0,0,6,0,2,19.524298089732675,0,2,2
20230101969242,1,4,0,0,6,0,2,20.839507294759798,0,2,2
20230101969243,0,5,0,1,6,0,5,27.52797817108096,1,3,1
20230101969269,1,4,0,1,6,0,1,8.336630087637147,0,1,1
20230101969307,0,4,0,0,6,0,11,93.91914099993369,0,11,7
20230101969314,1,4,0,1,6,0,3,10.047631185616188,0,1,1
20230101969379,1,4,0,0,6,0,6,42.95885376185824,0,5,3
20230101969381,1,4,0,1,6,0,16,21.99649668115905,1,2,1
20230101969411,0,4,0,0,6,0,2,11.64255801698376,1,1,1
20230101969441,0,5,0,0,6,0,2,18.682748818406083,2,2,0
20230101969447,1,4,0,1,6,0,4,9.468464892185638,0,1,1
20230101969448,0,5,0,0,6,0,5,27.056728073591547,0,3,2
20230101969467,1,3,0,0,6,0,3,30.170372515712387,1,3,1
20230101969475,0,4,0,1,6,0,37,97.18431385173379,0,11,6
20230101969479,0,4,0,1,6,0,5,26.270405709821908,0,3,2
20230101969493,0,4,0,1,6,0,10,89.29876457484664,4,10,2
20230101969500,0,4,0,1,6,0,1,9.592059086354348,0,1,1
20230101969505,1,3,0,0,6,0,7,10.692331201917552,0,1,1
20230101969531,1,3,0,1,6,0,3,26.431115198147367,0,3,2
20230101969554,0,4,0,1,6,0,11,61.32472309667616,0,7,4
20230101969574,0,2,0,1,6,0,3,10.043988352323694,1,1,0
20230101969614,0,5,0,1,6,0,2,17.871434406947813,0,2,1
20230101969626,0,4,0,0,6,0,5,26.570085555736433,0,3,1
20230101969628,0,6,0,1,6,0,4,27.925705438742135,0,3,0
20230101969629,0,4,0,1,6,0,1,8.109525659752872,0,1,1
20230101969653,1,2,0,0,6,0,1,10.449149291137577,0,1,0
20230101969654,0,1,0,0,6,0,1,8.014666370464942,0,1,1
20230101969673,0,5,0,0,6,0,10,67.79727280910359,0,8,5
20230101969696,1,5,0,1,6,0,1,11.586779833540708,1,1,0
20230101969711,1,4,0,1,6,0,3,27.690540487425515,0,3,0
20230101969712,1,3,0,1,6,0,6,43.885771348608344,0,5,4
20230101969713,0,4,0,0,6,0,1,9.664659134301736,0,1,0
20230101969719,0,4,0,0,6,0,19,108.49968912167525,1,12,4
20230101969720,0,4,0,1,6,0,2,20.396613482274237,0,2,1
20230101969725,0,5,0,1,6,0,9,54.05856655392948,0,6,4
20230101969727,0,4,0,0,6,0,8,63.597706697526455,3,7,6
20230101969733,0,4,0,1,6,0,32,30.59033982291085,0,3,2
20230101969743,0,4,0,1,6,0,17,36.45124933114448,0,4,3
20230101969750,1,2,0,0,6,0,2,17.116080796457645,0,2,0
20230101969776,0,6,0,1,6,0,2,11.064056908254452,1,1,0
20230101969790,0,3,0,0,6,0,2,17.57783378691601,0,2,1
20230101969804,0,4,0,0,6,0,23,157.66615252040896,3,18,14
20230101969869,1,3,0,0,6,0,3,19.328080834943556,2,2,1
20230101969894,0,5,0,1,6,0,3,17.93327163435654,0,2,1
20230101969921,0,4,0,0,6,0,14,101.17504214079213,1,12,10
20230101969940,0,5,0,1,6,0,1,10.412020550242234,1,1,1
20230101969945,0,4,0,0,6,0,4,34.122941625401864,0,4,3
20230101969947,1,4,0,1,6,0,4,17.631100281144587,0,2,1
20230101969951,1,4,0,0,6,0,2,8.982309899088579,0,1,1
20230101969963,0,3,0,0,6,0,4,27.159572398681128,0,3,3
20230101969965,0,5,0,1,6,0,1,10.536513109754692,0,1,1
20230101969992,0,4,0,0,6,0,9,58.1547206883869,0,6,4
20230101970008,0,5,0,1,6,0,1,10.412020550242234,1,1,1
20230101970022,1,2,0,1,6,0,5,12.842056706356743,1,1,0
20230101970031,1,2,0,1,6,0,2,10.246545200515676,0,1,0
20230101970074,0,5,0,0,6,0,2,19.03792729034593,1,2,2
20230101970086,0,5,0,1,6,0,10,47.64316675257995,0,6,4
20230101970123,1,4,0,1,6,0,7,18.385984945912046,0,2,1
20230101970137,0,5,0,0,6,0,3,25.658307136209604,1,3,0
20230101970140,0,3,0,1,6,0,88,66.54933028482938,0,7,3
20230101970171,1,2,0,1,6,0,1,10.008252891111209,1,1,0
20230101970198,0,4,0,1,6,0,6,52.5705915843837,0,6,2
20230101970223,0,4,0,0,6,0,3,15.779040280918817,0,2,2
20230101970227,0,3,0,1,6,0,17,91.19394006210865,0,11,9
20230101970228,0,4,0,1,6,0,24,139.03915985747946,0,17,6
20230101970234,0,4,0,0,6,0,1,9.664659134301736,0,1,1
20230101970259,0,4,0,1,6,0,8,51.826752034098746,0,6,4
20230101970274,1,4,0,0,6,0,2,10.43778553248726,0,1,0
20230101970281,0,4,0,0,6,0,4,26.08393641322746,0,3,1
20230101970283,0,3,0,0,6,0,4,38.26772978463098,3,4,3
20230101970303,0,4,0,0,6,0,1,11.1154434073529,0,1,1
20230101970304,0,3,0,1,6,0,8,63.48351494425945,0,8,6
20230101970320,0,4,0,1,6,0,7,59.432495428095535,0,7,5
20230101970338,1,4,0,0,6,0,1,11.771482491094766,1,1,1
20230101970365,0,3,0,0,6,0,6,12.180883034456514,1,1,1
20230101970366,0,4,0,1,6,0,29,150.64975044040284,0,18,15
20230101970376,1,5,0,1,6,0,6,42.813673581990585,0,5,3
20230101970383,0,4,0,0,6,0,8,37.38972720559306,0,4,1
20230101970389,0,5,0,0,6,0,2,17.184601327806085,0,2,1
20230101970435,0,5,0,1,6,0,1,10.377887752684266,0,1,1
20230101970445,0,4,0,0,6,0,8,52.11159619981937,0,6,3
20230101970452,0,3,0,1,6,0,27,81.46355093811682,0,9,6
20230101970482,0,4,0,0,6,0,16,70.70688206623305,0,8,5
20230101970496,1,5,0,0,6,0,4,18.691246697809724,0,2,1
20230101970506,0,4,0,0,6,0,6,52.401126554655434,0,6,5
20230101970522,1,4,0,0,6,0,5,27.42292926265744,0,3,2
20230101970529,0,4,0,1,6,0,13,20.18732591952842,0,2,0
20230101970535,1,4,0,1,6,0,1,9.592059086354348,0,1,1
20230101970558,0,3,0,0,6,0,5,47.10051464734045,4,5,4
20230101970567,0,3,0,1,6,0,7,60.59883379231068,2,7,2
20230101970576,1,3,0,0,6,0,3,26.222634266861647,0,3,3
20230101970612,0,5,0,1,6,0,2,9.723343622989947,0,1,1
20230101970635,0,4,0,1,6,0,4,11.593371168353162,1,1,1
20230101970657,1,4,0,0,6,0,2,11.08645630814811,1,1,0
20230101970676,1,3,0,1,6,0,7,19.80271580210615,0,2,1
20230101970703,1,3,0,0,6,0,26,65.4203370732508,0,7,5
20230101970711,0,3,0,1,6,0,10,75.10255623600798,0,9,7
20230101970721,1,3,0,0,6,0,7,60.279707333051846,0,7,3
20230101970723,1,4,0,1,6,0,8,11.005128583264248,0,1,1
20230101970801,0,3,0,1,6,0,1,9.592059086354348,0,1,1
20230101970836,0,4,0,0,6,0,1,9.923339198238727,0,1,0
20230101970852,0,4,0,1,6,0,10,10.876196424315085,0,1,0
20230101970887,0,3,0,0,6,0,7,44.82062330986645,0,5,3
20230101970900,0,3,0,0,6,0,4,26.3618817105975,0,3,2
20230101970912,0,4,0,1,6,0,2,11.411966359988895,1,1,0
20230101970919,0,5,0,0,6,0,1,8.721113147762688,0,1,1
20230101970935,0,4,0,0,6,0,2,19.120686257290163,0,2,1
20230101970965,0,5,0,0,6,0,1,8.407601514786142,0,1,1
20230101970967,1,5,0,1,6,0,9,67.79906699030235,0,8,6
20230101970976,0,3,0,1,6,0,3,24.148476351949903,0,3,0
20230101971000,0,4,0,1,6,0,16,129.89472347564123,1,15,13
20230101971034,1,4,0,1,6,0,19,29.890305565948033,1,3,2
20230101971035,0,3,0,0,6,0,10,54.30244004258293,0,6,4
20230101971045,0,3,0,1,6,0,1,8.58466490653125,0,1,0
20230101971051,1,4,0,1,6,0,1,10.696344312245053,0,1,0
20230101971083,0,4,0,0,6,0,31,148.6198091635365,1,17,12
20230101971085,0,3,0,0,6,0,3,25.857292564269002,0,3,1
20230101971087,0,3,0,1,6,0,21,111.9102049364688,0,13,7
20230101971109,0,4,0,1,6,0,9,57.62911498961523,0,7,5
20230101971133,0,4,0,0,6,0,8,71.34678396782854,0,8,3
20230101971165,1,2,0,1,6,0,31,40.18703833273854,0,4,4
20230101971192,0,3,0,0,6,0,2,17.881776581813483,0,2,1
20230101971198,1,4,0,0,6,0,1,10.034384227337895,1,1,1
20230101971204,0,3,0,0,6,0,5,38.97435310073472,0,5,3
20230101971207,0,4,0,0,6,0,1,8.578476419833136,0,1,0
20230101971222,0,4,0,0,6,0,11,52.001110852543725,0,6,2
20230101971238,1,4,0,1,6,0,1,10.568106649481535,0,1,0
20230101971289,0,3,0,0,6,0,13,95.45018361904359,0,11,7
20230101971371,1,4,0,1,6,0,27,159.50109045390917,0,19,15
20230101971373,0,3,0,1,6,0,8,33.774186604991755,0,4,2
20230101971374,0,4,0,0,6,0,3,19.4606171538952,1,2,0
20230101971377,0,5,0,0,6,0,2,18.260134843223174,0,2,0
20230101971381,1,6,0,0,6,0,16,20.573649112525153,0,2,1
20230101971411,1,5,0,1,6,0,12,11.3863753606298,0,1,0
20230101971412,0,5,0,1,6,0,12,10.525809827315792,0,1,0
20230101971421,0,4,0,1,6,0,22,67.59965952655527,0,8,6
20230101971440,1,5,0,1,6,0,6,11.77325689539921,1,1,1
20230101971470,1,4,0,0,6,0,15,119.08855581685897,2,14,11
20230101971489,0,4,0,1,6,0,17,83.22184701046126,0,10,7
20230101971498,1,2,0,1,6,0,1,10.495681159256453,1,1,1
20230101971500,0,4,0,1,6,0,1,9.116139576577355,1,1,1
20230101971519,0,4,0,0,6,0,16,86.51857368784492,1,10,3
20230101971572,1,4,0,1,6,0,4,10.880327609274326,1,1,0
20230101971593,0,4,0,1,6,0,1,10.835336623326135,1,1,1
20230101971605,1,5,0,1,6,0,10,54.05972680853642,1,6,3
20230101971608,1,5,0,1,6,0,5,10.17789439778788,0,1,1
20230101971633,1,4,0,1,6,0,2,11.0095883985033,0,1,0
20230101971635,0,3,0,0,6,0,1,10.25769445336048,0,1,0
20230101971642,0,4,0,0,6,0,9,53.021321593156564,0,6,6
20230101971651,1,5,0,1,6,0,1,10.370925392959132,1,1,1
20230101971677,1,3,0,1,6,0,5,35.71679913398981,0,4,2
20230101971696,1,3,0,0,6,0,5,39.97108423770823,0,5,5
20230101971710,0,4,0,0,6,0,6,51.070892546363304,0,6,4
20230101971713,0,4,0,0,6,0,9,83.02321459369678,0,9,7
20230101971714,0,4,0,0,6,0,8,33.93785346717328,0,4,4
20230101971736,1,4,0,1,6,0,4,33.00316424626327,0,4,0
20230101971753,0,4,0,0,6,0,12,50.60626652700025,0,6,2
20230101971770,0,4,0,1,6,0,4,10.058994455134526,0,1,0
20230101971818,0,3,0,0,6,0,3,19.452300049309105,0,2,1
20230101971820,0,3,0,0,6,0,1,10.389026137075234,0,1,1
20230101971851,1,4,0,1,6,0,1,10.377887752684266,0,1,0
20230101971857,0,2,0,0,6,0,1,6.957497370876951,0,1,1
20230101971867,0,4,0,1,6,0,3,24.69628351336141,0,3,1
20230101971871,1,4,0,1,6,0,6,42.75833663537067,0,5,2
20230101971928,0,3,0,0,6,0,6,51.54223309216419,0,6,3
20230101971938,0,5,0,0,6,0,30,100.19507099936395,1,11,8
20230101971957,0,4,0,0,6,0,1,11.659352105346109,1,1,1
20230101971962,1,3,0,1,6,0,32,55.874901974114096,0,6,4
20230101972000,1,2,0,1,6,0,1,7.277938572945661,0,1,1
20230101972001,1,3,0,0,6,0,10,78.2938937521389,0,9,6
20230101972022,1,3,0,1,6,0,14,10.664456919598685,0,1,1
20230101972023,0,4,0,1,6,0,11,36.9752029113446,0,4,1
20230101972061,0,4,0,1,6,0,3,23.27715115627607,2,2,1
20230101972064,1,4,0,1,6,0,1,10.367284459872344,1,1,1
20230101972085,1,5,0,1,6,0,7,10.78359136464851,0,1,1
20230101972099,1,3,0,0,6,0,4,26.404850623797444,0,3,1
20230101972109,0,4,0,1,6,0,11,68.75669989456587,1,8,4
20230101972119,0,4,0,1,6,0,21,129.4099268698114,0,15,8
20230101972127,0,5,0,1,6,0,6,38.89936751146819,0,5,2
20230101972135,0,6,0,1,6,0,4,39.37477187477165,0,4,4
20230101972187,1,3,0,1,6,0,11,68.62811806204971,0,8,6
20230101972198,0,5,0,1,6,0,16,108.79847357429986,3,12,6
20230101972221,0,4,0,0,6,0,31,133.9530962353108,0,16,6
20230102972290,1,3,0,0,0,1,2,17.600027456507444,0,2,2
20230102972309,0,3,0,1,0,1,2,10.66869954799624,1,1,1
20230102972337,1,3,0,0,0,1,20,38.476464459323275,0,4,2
20230102972372,1,3,0,1,0,1,3,9.79423056659918,0,1,1
20230102972373,1,3,0,1,0,1,40,20.439003894509888,0,2,1
20230102972382,0,5,0,0,0,1,6,18.576614099582777,0,2,1
20230102972388,0,3,0,1,0,1,13,50.124073270203866,0,6,4
20230102972391,1,4,0,0,0,1,6,36.373341640745785,1,4,2
20230102972395,0,4,0,0,0,1,20,107.97355542178927,0,13,5
20230102972397,1,4,0,0,0,1,1,9.574427775630369,1,1,1
20230102972413,1,3,0,1,0,1,1,9.592059086354348,0,1,1
20230102972437,1,3,0,1,0,1,1,9.592059086354348,0,1,0
20230102972447,0,3,0,0,0,1,21,148.32088102299517,0,18,11
20230102972448,0,5,0,0,0,1,16,84.35425328434242,0,10,6
20230102972496,0,2,0,1,0,1,4,34.33367862807535,0,4,4
20230102972503,0,4,0,0,0,1,3,19.346047416591283,0,2,2
20230102972516,0,4,0,0,0,1,7,61.00710934761192,0,7,4
20230102972531,0,4,0,1,0,1,3,20.969096084784915,0,2,2
20230102972551,1,4,0,0,0,1,1,8.368693183097793,0,1,0
20230102972559,0,4,0,1,0,1,8,52.63446724785119,0,6,2
20230102972568,0,4,0,0,0,1,1,10.397604358238857,0,1,1
20230102972569,0,4,0,1,0,1,13,28.504594248478377,1,3,1
20230102972572,1,3,0,1,0,1,6,27.260999080036626,0,3,1
20230102972590,1,3,0,1,0,1,2,11.619346418165367,1,1,1
20230102972591,1,4,0,0,0,1,13,34.2675897986,0,4,1
20230102972594,0,4,0,1,0,1,2,18.53470881855822,2,2,2
20230102972609,0,4,0,0,0,1,7,58.81096088866984,0,7,5
20230102972613,0,3,0,0,0,1,1,8.695171998776056,0,1,1
20230102972642,0,4,0,1,0,1,38,121.70689528965954,0,14,12
20230102972659,1,4,0,1,0,1,20,102.2076854238563,0,12,7
