scd,gender,age_grp,order_date,total_qty,total_amt,most_product,event_product,num_category,prime_yn
20230101969810,1,5,0,4,11.419284890598735,1,1,1,1
20230101969843,1,3,0,8,62.053082077332114,3,0,7,0
20230101969845,0,2,0,40,194.14109297556828,0,1,22,1
20230101969872,0,2,0,17,123.72023171466067,2,0,14,0
20230101969885,1,3,0,7,20.262465360475908,3,0,2,1
20230101969948,1,4,0,4,27.410118439577552,3,0,3,0
20230101969960,1,5,0,4,11.045813650395022,2,1,1,1
20230101969978,1,3,0,2,10.726148691628156,1,1,1,1
20230101969985,1,4,0,15,22.169626892976346,3,0,2,1
20230101969990,0,3,0,7,45.45508601867387,3,0,5,1
20230101969993,1,3,0,1,11.780239000028912,0,1,1,1
20230101970010,1,3,0,3,11.220847076199346,3,1,1,1
20230101970012,1,3,0,26,153.3979126355686,2,0,18,0
20230101970013,1,3,0,4,39.85872043952594,1,4,4,1
20230101970036,1,2,0,26,59.96056708381573,2,1,6,1
20230101970048,1,5,0,10,11.185684488851868,0,1,1,1
20230101970055,1,3,0,1,10.921829329807624,3,0,1,1
20230101970068,1,3,0,1,10.607178946971745,1,1,1,1
20230101970073,0,2,0,1,11.383966460172834,2,1,1,0
20230101970093,0,4,0,1,9.772638274111136,3,0,1,1
20230101970096,0,4,0,14,61.14645539061327,1,0,7,1
20230101970106,1,3,0,3,10.98252618769156,1,0,1,1
20230101970131,0,3,0,18,94.42606119284324,0,0,10,1
20230101970135,1,3,0,1,10.607178946971745,1,1,1,1
20230101970136,0,3,0,10,12.590385616162774,1,1,1,1
20230101970142,1,4,0,5,44.39360049849687,1,0,5,1
20230101970156,0,5,0,1,10.235880049754966,0,0,1,1
20230101970170,1,5,0,2,19.335996468661477,3,0,2,1
20230101970177,0,3,0,3,11.513765112367672,1,0,1,1
20230101970186,1,3,0,1,10.607178946971745,1,1,1,1
20230101970206,1,3,0,1,10.607178946971745,1,1,1,1
20230101970216,0,5,0,2,11.136295596424384,0,0,1,1
20230101970238,1,4,0,4,37.508090217241396,1,0,4,0
20230101970244,1,4,0,1,11.828903406576856,3,1,1,1
20230101970262,1,3,0,1,10.607178946971745,1,1,1,1
20230101970299,1,4,0,1,9.311180686902254,3,0,1,1
20230101970302,1,3,0,1,10.607178946971745,1,1,1,1
20230101970311,0,3,0,7,57.26016256867133,0,5,6,1
20230101970422,1,2,0,4,19.64124433194603,0,0,2,0
20230101970427,0,5,0,12,12.556609791666675,1,1,1,1
20230101970428,1,3,0,1,10.710967378552104,1,1,1,1
20230101970443,1,4,0,4,12.97333654820556,1,1,1,1
20230101970450,0,2,0,3,10.610044420005991,0,0,1,1
20230101970456,1,5,0,8,45.808932708395915,0,1,5,1
20230101970513,1,5,0,10,10.662445881599808,0,0,1,1
20230101970526,1,5,0,2,10.252417581902414,0,0,1,0
20230101970543,0,4,0,22,51.219852132605226,3,0,5,1
20230101970545,0,4,0,2,20.32656876303428,0,0,2,1
20230101970554,1,3,0,22,47.93581115851005,2,1,5,0
20230101970557,1,4,0,23,159.30004597915627,1,3,18,1
20230101970570,0,5,0,2,10.093818614103787,2,1,1,0
20230101970574,1,2,0,23,63.53132917000384,1,6,6,1
20230101970594,0,3,0,6,50.292725107180914,1,0,6,1
20230101970599,1,4,0,9,58.70640929116198,0,0,7,1
20230101970626,1,3,0,1,10.34512385694912,0,0,1,0
20230101970662,1,5,0,4,22.840239291679246,0,0,2,0
20230101970674,1,5,0,8,21.041592318514518,0,0,2,0
20230101970689,1,5,0,10,90.6667782121797,1,0,10,0
20230101970691,1,4,0,5,12.63269893480634,1,1,1,1
20230101970710,0,2,0,6,38.52844062135361,1,0,4,0
20230101970713,0,4,0,1,12.086291990961044,1,1,1,1
20230101970716,0,4,0,9,74.28776629483022,1,0,8,1
20230101970725,0,3,0,23,158.78707002154252,0,1,18,1
20230101970738,0,2,0,14,64.83583477586554,0,0,7,0
20230101970742,1,4,0,20,66.44803319904312,1,6,6,1
20230101970750,0,5,0,3,27.71592832573146,0,0,3,1
20230101970766,1,4,0,11,81.30212779674626,3,4,9,1
20230101970777,1,3,0,7,20.871675687702783,3,0,2,0
20230101970783,1,3,0,4,34.2508836715943,1,0,4,1
20230101970786,0,3,0,8,55.41896589325673,3,0,6,1
20230101970813,0,3,0,1,8.671629544720656,1,0,1,1
20230101970818,1,4,0,5,38.9609041484147,0,0,4,0
20230101970822,1,3,0,4,12.03115362225296,1,1,1,0
20230101970831,0,3,0,1,7.777373602657861,0,0,1,1
20230101970865,1,3,0,17,60.80485908722177,0,3,6,1
20230101970886,0,4,0,6,32.20784530354877,1,3,3,1
20230101970966,1,3,0,2,18.096545259701156,1,0,2,0
20230101970981,0,3,0,4,36.59277460132449,3,0,4,0
20230101970998,1,3,0,17,124.03873267519512,0,0,14,1
20230101971005,1,3,0,22,150.66393061409508,1,1,17,0
20230101971014,1,3,0,6,46.26903036533753,1,0,5,0
20230101971016,1,4,0,5,22.6499615656779,1,2,2,1
20230101971032,1,2,0,1,11.701634909033103,1,1,1,0
20230101971036,0,4,0,14,35.44380081632468,3,0,4,1
20230101971037,1,2,0,2,10.84546552414626,3,0,1,0
20230101971043,0,5,0,1,9.197052477649247,2,0,1,1
20230101971054,0,3,0,1,10.064372648053766,1,0,1,0
20230101971104,1,4,0,10,75.77503831534293,3,1,8,1
20230101971115,1,3,0,4,38.61129538402561,3,0,4,1
20230101971130,1,5,0,14,79.70088917315752,1,1,9,1
20230101971156,0,5,0,1,9.74934520600748,1,1,1,1
20230101971183,1,4,0,17,105.93922460754344,0,4,11,1
20230101971203,1,4,0,3,29.665773877098584,1,0,3,0
20230101971230,1,3,0,2,20.635235432561046,1,2,2,1
20230101971234,1,4,0,8,57.24284304197534,3,0,6,0
20230101971236,1,3,0,3,9.200391041122517,1,0,1,0
20230101971239,1,3,0,1,10.5808355811871,1,1,1,0
20230101971245,1,3,0,11,92.21944633162968,1,0,10,0
20230101971247,1,2,0,6,34.96251435678015,0,0,4,0
20230101971268,1,3,0,2,20.474550637740982,1,2,2,0
20230101971286,1,2,0,2,10.252417581902414,0,0,1,0
20230101971288,1,3,0,2,11.261395299133936,1,1,1,0
20230101971311,0,4,0,9,29.478345053612063,1,1,3,1
20230101971315,0,4,0,1,9.89877647280601,3,0,1,1
20230101971322,0,5,0,3,10.69342109553376,0,0,1,1
20230101971347,1,4,0,54,295.46045300081926,3,2,34,1
20230101971370,0,4,0,10,54.995941474460416,0,0,6,1
20230101971379,0,4,0,28,153.8065218735533,1,0,19,0
20230101971388,1,4,0,15,30.055828512489654,0,0,3,1
20230101971432,1,4,0,20,24.761300928815224,1,2,2,0
20230101971447,1,2,0,5,10.11297832739655,2,0,1,0
20230101971450,1,2,0,2,11.490853665048125,2,1,1,0
20230101971452,0,3,0,8,11.489953621007944,2,1,1,1
20230101971457,1,3,0,1,10.470873077735911,1,1,1,0
20230101971480,1,3,0,32,140.9921782496967,1,0,16,1
20230101971501,0,4,0,1,12.640555956708043,1,1,1,1
20230101971532,1,2,0,5,41.74975623252786,3,0,5,1
20230101971553,1,4,0,22,36.3664927918725,2,0,4,0
20230101971563,1,3,0,3,20.073494917508555,1,0,2,1
20230101971586,1,3,0,25,13.890340626486504,1,1,1,0
20230101971601,1,3,0,1,10.87039535020681,3,0,1,1
20230101971612,0,3,0,3,11.115130863166284,1,0,1,1
20230101971614,1,5,0,13,56.75792118105257,0,0,6,1
20230101971726,0,5,0,15,56.164783179283944,1,0,6,1
20230101971731,1,3,0,17,28.288422641524072,2,0,3,0
20230101971806,1,3,0,19,157.1678223543913,0,2,18,0
20230101971812,0,3,0,4,35.61295187648369,0,1,4,0
20230101971823,0,2,0,5,43.353802073095395,1,0,5,0
20230101971830,0,2,0,21,21.42870540212409,0,0,2,1
20230101971841,1,4,0,14,48.07137974516502,1,4,4,0
20230101971869,1,3,0,6,33.24372309103512,2,3,3,0
20230101971882,1,5,0,10,60.265000862346575,2,0,7,1
20230101971910,0,2,0,1,10.122261571332396,3,1,1,1
20230101971914,1,3,0,2,10.83539569530536,1,1,1,1
20230101971927,0,3,0,5,27.526668422402903,3,0,3,1
20230101971930,1,4,0,1,11.023274076435644,1,1,1,1
20230101971956,0,2,0,2,10.399128469976915,2,1,1,0
20230101971981,1,4,0,10,71.03978778811535,1,0,8,1
20230101971998,1,2,0,7,37.72286731417131,3,0,4,0
20230101972038,1,3,0,25,37.6146318598141,1,3,3,1
20230101972090,0,3,0,7,18.85915675366961,2,0,2,0
20230101972124,0,3,0,5,10.860939421415225,0,1,1,1
20230101972177,1,3,0,2,21.032729845686955,1,2,2,0
20230101972204,1,4,0,1,8.653819788948063,0,0,1,1
20230101972211,0,3,0,7,56.971811296356,0,2,6,0
20230101972235,1,5,0,2,19.447759547219704,1,0,2,0
20230102972321,1,5,1,22,116.25100938775257,1,0,13,1
20230102972328,1,3,1,21,54.66250647982636,2,2,6,1
20230102972451,1,2,1,5,26.16226883962011,0,0,3,0
20230102972467,1,6,1,5,12.236849152670022,1,1,1,1
20230102972489,1,3,1,28,96.98840092610968,0,0,11,1
20230102972506,1,4,1,4,11.045813650395022,2,1,1,1
20230102972539,0,2,1,3,29.07362846301567,0,0,3,0
20230102972553,0,6,1,3,27.856219479942013,0,0,3,1
20230102972674,0,5,1,1,10.297318579745925,0,0,1,1
20230102972683,1,2,1,1,11.35625995895002,1,1,1,0
20230102972689,0,2,1,2,18.95717159984389,0,2,2,1
20230102972726,1,3,1,1,10.063861683597258,1,1,1,1
20230102972750,1,2,1,8,31.369437635417466,1,3,3,0
20230102972761,1,2,1,9,38.02385056407215,0,1,4,1
20230102972764,1,3,1,2,12.287500547225497,1,1,1,1
20230102972765,1,3,1,1,10.510886194753596,1,1,1,1
20230102972779,0,3,1,10,71.57699157842539,1,0,8,0
20230102972780,0,2,1,2,9.557964480394498,0,1,1,1
20230102972782,0,3,1,17,55.37256428820545,3,0,6,0
20230102972805,1,4,1,2,17.285422043372375,1,0,2,1
20230102972840,0,5,1,12,48.435115449698316,0,0,5,1
20230102972855,0,3,1,5,37.18274918396308,0,3,4,0
20230102972864,0,3,1,2,9.905236023070245,0,1,1,0
20230102972899,1,2,1,1,10.847568533391785,2,1,1,0
20230102972928,0,3,1,12,73.53059548337373,0,0,8,1
20230102972951,0,4,1,11,83.28384940819154,0,0,9,0
20230102973009,0,3,1,5,45.97509828862215,0,2,5,1
20230102973016,1,5,1,10,10.40268584006114,2,0,1,1
20230102973032,1,5,1,1,9.772638274111136,3,0,1,1
20230102973066,1,2,1,1,11.659939309494137,1,1,1,1
20230102973119,1,4,1,6,53.00149852400918,1,0,6,0
20230102973121,0,5,1,5,27.862344156824207,0,0,3,0
20230102973129,1,2,1,26,48.59833398095538,1,4,4,0
20230102973138,1,4,1,6,37.592777154998814,3,0,4,0
20230102973170,0,3,1,5,44.766001527724775,1,0,5,0
20230102973201,1,4,1,2,18.786946498679125,3,0,2,1
20230102973225,0,2,1,6,39.17946504415045,3,0,4,0
20230102973253,1,4,1,4,12.00580908939778,1,1,1,1
20230102973288,1,4,1,4,17.963529780204034,3,0,2,1
20230102973301,0,6,1,5,11.726026761206368,1,1,1,0
20230102973304,1,3,1,1,10.239138023028598,3,1,1,1
20230102973326,0,4,1,4,11.460210107298234,1,1,1,1
20230102973330,1,5,1,2,11.716413098225932,1,1,1,1
20230102973337,1,5,1,2,11.716413098225932,1,1,1,1
20230102973350,0,3,1,6,35.975657068319876,0,0,4,1
20230102973351,0,2,1,5,10.558958826115072,0,0,1,1
20230102973383,1,4,1,47,82.48253586428224,0,0,9,1
20230102973401,1,3,1,10,53.62896706418364,0,0,6,1
20230102973417,1,3,1,1,9.559305672844864,0,0,1,0
20230102973425,1,4,1,7,63.440203540203505,0,0,7,0
20230102973460,1,5,1,4,11.47573229496146,1,1,1,1
20230102973469,0,5,1,1,10.297318579745925,0,0,1,1
20230102973471,1,3,1,3,11.298208807440268,1,1,1,0
20230102973475,1,4,1,1,11.023274076435644,1,1,1,1
20230102973481,1,4,1,1,10.075716685048787,1,1,1,0
20230102973482,0,3,1,2,18.99527697971416,0,2,2,0
20230102973485,1,4,1,1,10.627430633893226,1,1,1,1
20230102973487,1,4,1,5,11.48360993313604,1,1,1,1
20230102973491,1,3,1,4,36.17218275288663,0,0,4,1
20230102973495,1,2,1,17,66.35990507175694,0,0,7,1
20230102973503,1,4,1,34,100.7272503427246,0,1,11,1
20230102973508,1,4,1,6,10.8136193570947,2,1,1,0
20230102973512,1,3,1,1,10.940224437486153,1,1,1,1
20230102973582,0,4,1,13,12.763319916456672,1,1,1,1
20230102973602,1,3,1,1,7.952966790923131,2,0,1,1
20230102973607,0,4,1,1,10.987679702292931,1,1,1,0
20230102973645,1,3,1,3,19.61608452383203,2,2,2,1
20230102973653,1,2,1,40,142.45740059691698,0,0,16,1
20230102973660,1,4,1,4,22.476375057435412,1,2,2,0
20230102973669,0,3,1,1,10.08946907016157,1,1,1,1
20230102973680,1,5,1,2,11.07086379760324,0,1,1,1
20230102973693,0,2,1,4,29.458398054165087,0,1,3,1
20230102973696,0,3,1,12,91.6813785455236,0,4,10,1
20230102973709,1,2,1,3,11.438848261573913,1,1,1,0
20230102973710,1,4,1,1,12.080991165908294,1,1,1,1
20230102973712,0,3,1,15,44.55886639578095,1,4,4,1
20230102973735,1,3,1,7,39.1535448848809,1,0,4,0
20230102973738,1,3,1,3,27.625315694059765,1,0,3,0
20230102973779,1,3,1,10,12.217264779284289,1,1,1,1
20230102973803,1,3,1,8,39.9833241923446,3,0,4,1
20230102973832,0,4,1,2,11.005876035732005,1,1,1,0
20230102973834,1,4,1,4,11.443907593170772,1,1,1,0
20230102973840,1,3,1,4,35.843876566055755,0,0,4,1
20230102973852,1,4,1,4,12.277113418634425,1,1,1,1
20230102973873,1,2,1,3,11.608035624771889,1,1,1,1
20230102973896,1,3,1,10,12.574669737388652,1,1,1,1
20230102973903,1,4,1,13,93.03519373771513,3,0,10,0
20230102973908,0,5,1,4,11.995555297173444,1,1,1,0
20230102973925,1,4,1,1,11.01208317481314,3,1,1,0
20230102973937,0,4,1,7,42.33177978350354,1,3,4,1
20230102973939,0,3,1,1,10.82617776399085,1,1,1,0
20230102973968,1,4,1,2,20.15112648502641,1,2,2,1
20230102973977,1,3,1,1,10.364135049357838,1,1,1,0
20230102974021,1,4,1,1,11.594357975650766,1,1,1,1
20230102974030,0,2,1,1,9.461332526110132,2,1,1,0
20230102974036,1,4,1,8,32.65218279345824,1,3,3,1
20230102974039,0,4,1,1,10.995746367232062,1,0,1,1
20230102974055,1,3,1,6,12.401063605424792,1,1,1,1
20230102974065,1,5,1,1,9.413526083949446,0,0,1,1
20230102974070,0,2,1,2,15.3339978538735,0,0,2,0
20230102974094,1,3,1,1,10.024509780783578,3,0,1,0
20230102974123,1,3,1,1,9.99884318585288,1,0,1,1
20230102974134,1,2,1,1,9.99884318585288,1,0,1,1
20230102974146,0,4,1,9,77.06943507455793,0,0,9,1
20230102974148,1,3,1,41,64.02857036025236,1,0,7,1
20230102974160,1,4,1,2,9.148784066277075,0,0,1,1
20230102974164,0,4,1,6,19.373006099552242,1,0,2,1
20230102974188,1,5,1,32,189.50427494949668,1,0,21,0
20230102974194,0,5,1,6,36.892077241069984,1,0,4,0
20230102974195,0,4,1,3,21.994369756325803,1,2,2,0
20230102974228,1,4,1,5,37.151815895383905,1,0,4,0
20230102974244,1,5,1,2,11.320565693461432,1,1,1,1
20230102974258,1,4,1,6,36.41376430358659,0,0,4,1
20230102974275,1,3,1,3,11.501945404127063,0,1,1,1
20230102974279,1,3,1,12,20.399242617355423,0,0,2,0
20230102974280,1,3,1,4,11.625405576054227,3,1,1,1
20230102974301,1,5,1,1,10.609279450629153,1,1,1,0
20230102974324,0,4,1,6,12.222890430456332,0,1,1,0
20230102974334,0,3,1,38,13.754167990986875,1,1,1,0
20230102974377,0,3,1,4,27.36002555300858,1,0,3,1
20230102974402,1,4,1,5,31.808244448984347,0,3,3,0
20230102974441,1,5,1,5,37.75820125854372,0,0,4,1
20230102974450,1,4,1,3,11.131606478690143,1,1,1,1
20230102974452,0,2,1,3,10.98252618769156,1,0,1,1
20230102974457,1,4,1,2,20.493742342004108,0,2,2,0
20230102974468,0,2,1,4,11.419284890598735,1,1,1,1
20230102974491,1,4,1,8,12.660254899268963,1,1,1,0
20230102974492,1,4,1,3,11.898357919328156,2,1,1,1
20230102974499,1,5,1,2,21.36578309304032,1,2,2,1
20230102974509,0,4,1,1,9.976319711185798,0,0,1,0
20230102974532,1,5,1,10,12.158566906133968,1,1,1,1
20230102974536,1,4,1,8,12.457146489317395,0,1,1,1
20230102974547,1,4,1,4,31.8196926765602,1,3,3,1
20230102974601,1,4,1,16,104.79525560317171,1,0,12,0
20230102974606,0,4,1,4,28.079078727591153,0,0,3,1
20230102974622,0,2,1,2,9.79618069954762,1,0,1,0
20230102974633,1,3,1,50,13.927474920148452,1,1,1,1
20230102974635,1,4,1,7,42.54931947573059,1,4,4,1
20230102974637,0,3,1,3,26.732641358319768,1,0,3,0
20230102974642,1,3,1,3,10.559892944867965,2,1,1,0
20230102974644,1,6,1,10,35.71801904428954,2,0,4,1
20230102974648,1,3,1,1,10.644877128219813,1,1,1,0
20230102974702,1,3,1,1,10.847568533391785,2,1,1,0
20230102974754,0,5,1,17,13.39841052587237,1,1,1,1
20230102974758,1,4,1,12,44.40534477632258,1,4,4,1
20230102974761,0,3,1,46,245.74368298333866,1,0,28,1
20230102974763,1,2,1,5,46.014272454092385,0,0,5,0
20230102974770,1,4,1,2,18.203665737186437,1,0,2,0
20230102974811,1,3,1,4,32.73823509799972,1,3,3,0
20230102974829,1,3,1,3,19.354985492747698,1,0,2,1
20230102974845,0,3,1,1,11.635541248510416,1,1,1,0
20230102974862,0,5,1,1,10.32098004085701,1,1,1,1
20230102974886,1,4,1,4,11.318964431519245,1,0,1,0
20230102974899,1,3,1,2,19.10515208300246,1,0,2,1
20230102974904,1,4,1,1,10.627430633893226,1,1,1,1
20230102974912,1,5,1,13,94.81492773532148,0,1,11,0
20230102974938,0,3,1,5,32.11362877249204,1,2,3,0
20230102974944,0,4,1,1,10.283669040109793,0,0,1,0
20230102974963,1,3,1,5,11.308738595005508,1,1,1,1
20230102974987,1,2,1,1,9.613870275449836,1,1,1,1
20230102974990,0,3,1,18,94.68728070553465,1,0,11,1
20230102975010,1,2,1,44,96.43210302377959,0,0,10,1
20230102975042,0,2,1,6,12.2847035879011,1,1,1,1
20230102975051,0,3,1,1,11.07039691512464,1,1,1,0
20230102975069,0,2,1,10,9.154087430425385,0,0,1,1
20230102975074,0,3,1,1,9.90792768056215,1,1,1,0
20230102975081,1,3,1,3,22.4483081432973,1,2,2,1
20230102975099,1,5,1,25,25.16676329422548,1,2,2,0
20230102975105,1,4,1,1,10.644877128219813,1,1,1,0
20230102975108,1,5,1,16,47.15279924039697,1,4,4,1
20230102975115,1,5,1,1,11.597275804538212,1,1,1,0
20230102975116,0,3,1,3,26.118118858842244,1,0,3,1
20230102975133,1,5,1,12,70.35056666046981,1,0,7,0
20230102975147,0,3,1,12,12.78812903482923,1,1,1,1
20230102975176,1,4,1,5,11.685120925465174,1,1,1,0
20230102975177,1,4,1,1,10.086350629348315,1,1,1,1
20230102975203,1,4,1,2,20.27395119343768,0,2,2,1
20230102975212,1,5,1,8,33.96710862024815,1,3,3,1
20230102975219,1,3,1,18,52.24223456239528,0,2,5,1
20230102975242,1,3,1,3,12.03585948532911,1,1,1,0
20230102975248,1,3,1,10,11.185684488851868,0,1,1,1
20230102975267,1,5,1,1,9.959442464680574,1,0,1,0
20230102975326,1,5,1,30,13.315873771712749,1,1,1,1
20230102975344,1,6,1,10,84.86050258459258,1,0,9,0
20230102975359,1,5,1,4,10.335659503472856,0,0,1,1
20230102975416,0,4,1,3,21.14986577934007,0,0,2,1
20230102975432,0,2,1,9,67.97129600199851,1,0,8,0
20230102975434,0,3,1,2,11.910365121788654,3,1,1,0
20230102975456,1,2,1,2,10.91157320200468,1,1,1,0
20230102975473,0,2,1,2,10.988288231867656,1,1,1,0
20230102975488,0,3,1,2,11.281938736194991,1,0,1,1
20230102975503,0,4,1,3,21.291370154018487,1,2,2,1
20230102975523,1,3,1,10,12.158566906133968,1,1,1,1
20230102975537,1,3,1,4,35.83431416881146,0,0,4,1
20230102975557,0,2,1,2,10.253122775683622,1,1,1,1
20230102975584,1,3,1,10,12.335569033461384,1,1,1,1
20230102975609,1,4,1,15,84.39745722818611,3,0,10,1
20230102975621,1,5,1,4,10.913505393637529,3,0,1,1
20230102975632,1,4,1,10,12.623535492071955,1,1,1,1
20230102975648,1,3,1,6,11.442878466658192,1,1,1,1
20230102975708,1,4,1,3,32.73352561139028,0,3,3,1
20230102975722,1,5,1,6,27.682363257398812,1,0,3,0
20230102975760,1,2,1,10,12.434884103869232,1,1,1,1
20230102975767,1,4,1,2,11.318964431519245,1,0,1,0
20230102975771,1,3,1,2,10.20459164531955,3,1,1,1
20230102975782,0,2,1,2,12.186864341588876,3,1,1,0
20230102975797,1,3,1,6,51.291229005135975,2,0,6,0
20230102975808,1,3,1,12,84.25485531059716,2,0,10,0
20230102975814,0,6,1,2,10.73537441400955,2,1,1,0
20230102975840,1,5,1,2,10.902113746328313,1,1,1,0
20230102975844,1,4,1,2,12.2904183895416,1,1,1,0
20230102975864,0,4,1,4,26.924403061959087,2,0,3,1
20230102975869,0,4,1,1,10.686064017922495,1,1,1,0
20230102975871,1,3,1,5,31.2382860122121,1,3,3,1
20230102975888,1,3,1,40,13.734780864369938,1,1,1,1
20230102975889,1,4,1,5,49.59068858593298,1,5,5,0
20230102975901,1,3,1,1,11.973516181427836,3,1,1,0
20230102975903,1,3,1,9,32.53426786179395,0,0,3,0
20230102975904,1,5,1,5,11.310454260675549,1,1,1,0
20230102975912,1,4,1,11,23.332871813392266,1,2,2,1
20230102975999,1,2,1,2,12.24514430911458,1,1,1,1
20230102976025,1,2,1,7,55.464155603815286,1,0,6,0
20230102976066,1,4,1,3,10.839129829592064,1,1,1,0
20230102976070,1,4,1,21,143.7071364165196,0,0,17,1
20230102976074,0,3,1,6,11.807213172099004,1,1,1,1
20230102976076,0,5,1,7,12.078210864525834,1,1,1,1
20230102976083,1,3,1,4,12.039126282337568,1,1,1,0
20230102976090,1,3,1,5,40.885464999251525,1,4,4,1
20230102976109,1,4,1,12,34.671098164437005,1,2,3,1
20230102976113,1,5,1,3,9.94318891938768,1,0,1,1
20230102976123,0,3,1,6,59.90862409280155,1,6,6,0
20230102976127,0,5,1,2,12.2904183895416,1,1,1,0
20230102976150,1,3,1,7,11.61032437095736,1,1,1,0
20230102976177,0,4,1,2,10.745981033208576,1,1,1,0
20230102976199,1,3,1,26,80.09467323189031,0,4,8,1
20230102976213,1,3,1,1,11.594357975650766,1,1,1,1
20230102976246,1,3,1,1,7.912423121473705,0,0,1,1
20230102976254,1,5,1,25,40.825191543490945,2,0,4,1
20230102976291,1,4,1,10,12.631565845711505,1,1,1,0
20230102976299,1,5,1,17,100.30767439691313,3,0,11,0
20230102976321,0,2,1,1,11.364344246857838,3,0,1,1
20230102976326,1,4,1,1,11.01208317481314,3,1,1,0
20230102976340,1,3,1,6,33.08760600251208,1,3,3,0
20230102976374,0,3,1,4,11.069400170037524,3,0,1,1
20230102976384,1,3,1,1,9.99884318585288,1,0,1,0
20230102976417,1,3,1,2,10.726148691628156,1,1,1,1
20230102976433,1,4,1,4,20.028639597117376,0,2,2,0
20230102976446,0,4,1,4,11.47573229496146,1,1,1,1
20230102976451,1,5,1,2,11.49289621199639,2,1,1,1
20230102976452,1,3,1,4,35.932288292966255,1,0,4,0
20230102976455,0,3,1,9,12.397110273442197,1,1,1,0
20230102976467,0,4,1,2,11.583970895183208,1,1,1,1
20230102976481,1,5,1,8,42.62931920319555,1,4,4,0
20230102976543,1,2,1,2,18.206178362458417,1,0,2,0
20230102976547,0,3,1,2,9.42011495555144,1,0,1,0
20230102976569,1,3,1,2,11.233224789593368,1,1,1,0
20230102976595,0,5,1,3,20.512297147805597,0,0,2,1
20230102976599,0,5,1,1,10.627430633893226,1,1,1,1
20230102976605,1,5,1,2,11.320565693461432,1,1,1,1
20230102976609,1,4,1,1,11.631437124005004,1,1,1,0
20230102976634,1,5,1,12,12.09503493393769,1,1,1,1
20230102976643,1,3,1,1,10.11662117122102,1,1,1,0
20230102976655,0,3,1,1,10.075716685048787,1,1,1,0
20230102976662,1,4,1,8,12.19602736016897,1,1,1,0
20230102976690,1,3,1,6,11.924339509680804,1,1,1,0
20230102976694,0,4,1,1,10.537256209576572,1,1,1,1
20230102976732,1,4,1,5,17.77374776499824,0,0,2,1
20230102976746,1,5,1,3,11.315790732837067,1,1,1,1
20230102976757,1,5,1,11,24.445254373398466,1,2,2,1
20230102976777,1,3,1,4,12.015172396756206,1,1,1,0
20230102976783,1,2,1,1,11.55200193695202,1,1,1,1
20230102976784,0,4,1,12,72.62808461000746,1,0,8,1
20230102976788,1,4,1,1,11.155521684065778,3,1,1,1
20230102976810,1,4,1,5,11.722343247425885,1,1,1,0
20230102976873,0,3,1,5,45.552668855745935,1,0,5,0
