net_order_qty,net_order_amt,gender,age_grp,weekday2,event_product,category_count,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
1,10.390317570745898,0,2,0,0,1,1,0,0,1,0
10,18.2104984440381,0,4,0,0,1,0,0,0,1,0
2,9.122492281402987,1,4,0,0,1,0,0,1,0,0
1,11.659352105346109,1,4,0,1,1,0,1,0,0,0
1,10.484613193102277,0,5,0,0,1,0,0,0,1,0
15,28.874187267171294,0,5,0,2,2,0,0,0,1,0
10,77.24523733314298,0,4,0,0,5,0,0,1,0,0
4,19.341853125164015,0,5,0,1,2,1,0,0,1,0
4,35.07110309248148,1,3,0,0,1,0,0,1,0,0
17,97.46858646918855,0,3,0,1,5,1,0,1,0,0
10,69.67679572913885,0,4,0,0,5,1,0,1,0,0
9,13.032543697183538,0,3,0,9,1,1,1,0,0,0
10,11.876950331927514,0,5,0,10,1,0,1,0,0,0
45,49.13333325665967,1,4,0,0,1,0,0,0,1,0
15,81.23539751748231,0,6,0,0,4,0,0,0,1,0
5,38.410435626533555,1,5,0,3,3,1,0,0,1,0
4,25.54965639800222,0,4,0,0,2,1,0,1,0,0
6,26.469291967441755,1,3,0,0,2,0,1,0,0,0
6,26.675141230629926,0,4,0,0,2,0,0,0,1,0
6,34.73386189521567,0,4,0,0,2,0,0,0,1,0
2,19.290811409116525,0,5,0,1,2,0,1,0,0,0
37,130.1192321401744,0,4,0,0,7,1,1,0,0,0
6,29.16106422052989,0,5,0,0,2,0,1,0,0,0
1,8.590257762273243,0,3,0,0,1,0,0,0,0,1
3,20.022433704643312,0,6,0,2,1,0,1,0,0,0
3,17.179354921244922,0,4,0,0,2,1,1,0,0,0
6,18.177983560340152,0,5,0,0,1,1,0,0,1,0
7,44.35123548930157,0,4,0,0,2,0,0,1,0,0
8,56.27744356922713,0,4,0,0,3,0,0,1,0,0
10,86.30921670399094,0,4,0,0,5,0,0,1,0,0
15,52.093161439405065,1,4,0,0,3,1,0,0,0,1
2,8.903951072058707,1,4,0,0,1,0,1,0,0,0
12,78.38341206509101,1,3,0,0,6,1,0,1,0,0
3,16.891579372941514,0,4,0,0,2,1,0,1,0,0
6,42.58743428140924,0,3,0,0,5,1,0,1,0,0
12,61.12952708527713,0,3,0,0,4,1,0,1,0,0
9,76.06696469926324,0,3,0,0,4,0,0,1,0,0
6,28.57665535010655,1,3,0,0,2,0,1,0,0,0
2,15.210811487902326,0,4,0,0,2,0,1,0,0,0
7,28.30603321093499,0,4,0,0,3,0,1,0,0,0
10,11.00011453846092,1,4,0,0,1,0,0,1,0,0
25,106.25513315428113,0,4,0,0,3,1,1,0,0,0
3,16.481944004363562,0,4,0,0,2,0,1,0,0,0
2,15.59139281536191,0,3,0,0,2,0,0,1,0,0
2,17.391515419655427,1,4,0,0,2,1,0,1,0,0
12,68.97629194828679,0,4,0,0,4,1,0,1,0,0
1,8.534836626588833,0,3,0,0,1,0,0,1,0,0
2,17.370178359557954,0,3,0,0,2,0,0,0,0,1
8,50.63136980641887,0,6,0,1,3,0,0,0,0,1
6,42.68548771016363,0,4,0,0,3,1,0,1,0,0
1,8.356554845453426,0,3,0,0,1,1,0,1,0,0
4,12.15520557608534,0,4,0,0,1,0,0,0,1,0
1,11.69890698259567,1,3,0,1,1,1,1,0,0,0
6,42.98406866194271,0,3,0,2,3,1,1,0,0,0
2,9.388319179336,0,4,0,0,1,0,0,1,0,0
5,29.50376045672438,1,5,0,0,2,1,0,0,1,0
15,97.46385879730613,0,4,0,0,4,1,0,0,1,0
7,10.465471961643733,0,3,0,0,1,1,0,1,0,0
5,27.405817243422035,1,4,0,0,2,0,0,1,0,0
7,24.261087607339395,0,4,0,0,1,0,1,0,0,0
19,82.88025211652104,0,4,0,0,3,0,1,0,0,0
16,88.25043030120126,1,5,0,0,3,1,0,0,1,0
2,10.367441670330306,0,3,0,0,1,1,0,0,0,1
7,56.857900595864876,1,4,0,0,5,0,1,0,0,0
1,9.49408972140025,1,2,0,0,1,1,1,0,0,0
1,10.305647203635566,0,4,0,0,1,0,1,0,0,0
8,65.10635468139962,1,3,0,0,4,1,0,1,0,0
14,31.011446983297446,1,5,0,0,2,1,1,0,0,0
12,79.70559230314994,1,3,0,0,4,0,0,1,0,0
14,29.369036968414278,0,5,0,0,3,0,1,0,0,0
17,47.81671039106363,0,3,0,0,1,1,0,0,1,0
11,86.26987680087211,0,4,0,2,4,0,1,0,0,0
1,8.746557354543503,0,5,0,0,1,0,0,1,0,0
2,9.264923249746474,1,4,0,0,1,0,0,0,0,1
24,65.8714286453561,0,6,0,0,1,1,0,1,0,0
3,19.14651087549568,0,5,0,0,2,0,1,0,0,0
18,21.917555235667464,0,2,0,0,2,1,1,0,0,0
4,10.255024318618736,0,3,0,0,1,0,0,1,0,0
3,19.650091584434893,0,5,0,0,2,0,0,1,0,0
1,11.735148592824697,1,6,0,1,1,1,1,0,0,0
19,36.93223051578224,0,3,0,0,3,0,0,1,0,0
16,123.29753946451423,0,4,0,0,7,0,0,1,0,0
4,11.76415877885034,1,4,0,0,1,1,0,0,1,0
16,99.93648464104874,0,4,0,0,2,1,0,0,1,0
4,33.74795310609095,0,3,0,0,2,0,0,1,0,0
3,19.43528614490205,0,4,0,1,1,0,1,0,0,0
4,36.51060599898082,1,3,0,0,3,0,0,0,1,0
5,19.75499230987575,1,4,0,0,2,1,0,0,0,1
1,9.13583231980112,1,4,0,0,1,1,0,1,0,0
2,10.28517213197889,1,5,0,0,1,1,1,0,0,0
8,34.170817020603636,0,4,0,0,1,1,0,0,1,0
2,17.47538618830762,1,3,0,0,1,0,0,1,0,0
2,16.015532995414823,0,3,0,0,2,0,0,0,1,0
10,45.00868899246089,1,4,0,0,4,1,0,1,0,0
3,25.057839787585415,0,4,0,1,3,1,1,0,0,0
4,34.28779667955037,0,2,0,0,3,0,0,0,1,0
2,20.1151402919863,0,4,0,0,2,0,1,0,0,0
7,39.06803614215386,1,6,0,0,3,0,1,0,0,0
12,58.684863399848844,0,6,0,0,4,1,1,0,0,0
1,10.25769445336048,1,3,0,0,1,0,1,0,0,0
6,19.177789208768225,0,4,0,0,2,1,1,0,0,0
30,66.00564867100215,1,5,0,0,2,1,1,0,0,0
26,47.59535639726358,1,4,0,0,2,0,0,0,1,0
19,120.36780929902275,0,4,0,0,6,1,0,0,1,0
8,29.5840429612077,1,6,0,4,2,1,1,0,0,0
5,26.232936949581386,1,3,0,0,2,0,0,1,0,0
9,72.95810810659377,1,2,0,0,3,0,1,0,0,0
1,7.992944547318106,0,4,0,0,1,0,0,1,0,0
1,10.223431082444048,1,4,0,0,1,0,1,0,0,0
5,42.66491587958563,1,3,0,0,2,1,0,1,0,0
5,33.320253956525896,1,3,0,0,4,0,0,1,0,0
4,27.15744734108239,0,4,0,0,2,0,0,1,0,0
4,24.31554954933278,0,3,0,0,2,0,0,1,0,0
36,10.74937727911096,0,3,0,0,1,0,0,0,1,0
22,114.19529344710438,1,5,0,0,2,1,1,0,0,0
12,59.21071969121,0,5,0,0,4,1,0,1,0,0
10,85.83595735569907,1,4,0,0,5,0,0,1,0,0
7,60.42897240497325,1,3,0,0,3,0,0,0,1,0
4,18.62747882495063,0,4,0,0,2,0,0,1,0,0
5,9.656243400857722,0,3,0,0,1,0,1,0,0,0
4,9.854454858958816,1,5,0,0,1,1,0,1,0,0
10,46.48041662575003,1,4,0,0,2,0,0,1,0,0
2,9.467382808295852,0,4,0,0,1,1,0,1,0,0
6,50.344211216266714,1,3,0,0,2,1,0,1,0,0
3,25.980566056599876,0,2,0,0,3,0,0,1,0,0
1,8.046869510959576,1,3,0,0,1,0,0,1,0,0
4,27.5736172117316,0,1,0,0,3,0,0,0,0,1
4,10.30537961825751,0,4,0,0,1,1,0,1,0,0
3,27.45557175162015,0,5,0,1,2,1,1,0,0,0
2,18.617912661772046,1,4,0,0,2,0,1,0,0,0
2,19.524298089732675,1,6,0,0,2,0,1,0,0,0
2,20.839507294759798,1,4,0,0,1,0,0,0,1,0
5,27.52797817108096,0,5,0,1,2,1,1,0,0,0
1,8.336630087637147,1,4,0,0,1,1,0,1,0,0
11,93.91914099993369,0,4,0,0,5,0,0,1,0,0
3,10.047631185616188,1,4,0,0,1,1,1,0,0,0
6,42.95885376185824,1,4,0,0,2,0,0,0,1,0
16,21.99649668115905,1,4,0,4,1,1,0,0,0,1
2,18.682748818406083,0,5,0,2,2,0,1,0,0,0
4,9.468464892185638,1,4,0,0,1,1,0,0,1,0
5,27.056728073591547,0,5,0,0,2,0,0,0,1,0
3,30.170372515712387,1,3,0,1,3,0,1,0,0,0
37,97.18431385173379,0,4,0,0,5,1,0,0,1,0
5,26.270405709821908,0,4,0,0,3,1,0,1,0,0
10,89.29876457484664,0,4,0,4,4,1,0,0,0,1
1,9.592059086354348,0,4,0,0,1,1,1,0,0,0
7,10.692331201917552,1,3,0,0,1,0,0,1,0,0
3,26.431115198147367,1,3,0,0,2,1,0,1,0,0
11,61.32472309667616,0,4,0,0,4,1,0,1,0,0
3,10.043988352323694,0,2,0,3,1,1,0,0,1,0
2,17.871434406947813,0,5,0,0,2,1,0,1,0,0
5,26.570085555736433,0,4,0,0,1,0,1,0,0,0
4,27.925705438742135,0,6,0,0,3,1,0,1,0,0
1,8.109525659752872,0,4,0,0,1,1,0,1,0,0
1,10.449149291137577,1,2,0,0,1,0,0,0,0,1
1,8.014666370464942,0,1,0,0,1,0,1,0,0,0
10,67.79727280910359,0,5,0,0,1,0,1,0,0,0
1,11.586779833540708,1,5,0,1,1,1,1,0,0,0
3,27.690540487425515,1,4,0,0,3,1,0,1,0,0
6,43.885771348608344,1,3,0,0,2,1,0,1,0,0
1,9.664659134301736,0,4,0,0,1,0,1,0,0,0
19,108.49968912167525,0,4,0,2,6,0,1,0,0,0
2,20.396613482274237,0,4,0,0,1,1,0,0,0,1
9,54.05856655392948,0,5,0,0,5,1,0,1,0,0
8,63.597706697526455,0,4,0,2,5,0,1,0,0,0
32,30.59033982291085,0,4,0,0,1,1,1,0,0,0
17,36.45124933114448,0,4,0,0,2,1,0,1,0,0
2,17.116080796457645,1,2,0,0,2,0,0,1,0,0
2,11.064056908254452,0,6,0,0,1,1,0,0,1,0
2,17.57783378691601,0,3,0,0,2,0,0,1,0,0
23,157.66615252040896,0,4,0,2,6,0,1,0,0,0
3,19.328080834943556,1,3,0,3,1,0,1,0,0,0
3,17.93327163435654,0,5,0,0,2,1,0,1,0,0
14,101.17504214079213,0,4,0,0,4,0,0,1,0,0
1,10.412020550242234,0,5,0,0,1,1,0,0,1,0
4,34.122941625401864,0,4,0,0,2,0,0,1,0,0
4,17.631100281144587,1,4,0,0,2,1,0,1,0,0
2,8.982309899088579,1,4,0,0,1,0,0,0,1,0
4,27.159572398681128,0,3,0,0,2,0,0,1,0,0
1,10.536513109754692,0,5,0,0,1,1,0,0,0,1
9,58.1547206883869,0,4,0,0,5,0,1,0,0,0
1,10.412020550242234,0,5,0,0,1,1,0,0,1,0
5,12.842056706356743,1,2,0,5,1,1,1,0,0,0
2,10.246545200515676,1,2,0,0,1,1,1,0,0,0
2,19.03792729034593,0,5,0,1,2,0,0,0,1,0
10,47.64316675257995,0,5,0,0,3,1,0,0,0,1
7,18.385984945912046,1,4,0,0,2,1,1,0,0,0
3,25.658307136209604,0,5,0,0,1,0,0,0,1,0
88,66.54933028482938,0,3,0,0,3,1,0,0,1,0
1,10.008252891111209,1,2,0,0,1,1,0,0,0,1
6,52.5705915843837,0,4,0,0,5,1,1,0,0,0
3,15.779040280918817,0,4,0,0,2,0,1,0,0,0
17,91.19394006210865,0,3,0,0,4,1,1,0,0,0
24,139.03915985747946,0,4,0,0,6,1,0,1,0,0
1,9.664659134301736,0,4,0,0,1,0,1,0,0,0
8,51.826752034098746,0,4,0,0,2,1,0,1,0,0
2,10.43778553248726,1,4,0,0,1,0,1,0,0,0
4,26.08393641322746,0,4,0,0,3,0,0,1,0,0
4,38.26772978463098,0,3,0,3,2,0,0,0,1,0
1,11.1154434073529,0,4,0,0,1,0,0,0,0,1
8,63.48351494425945,0,3,0,0,1,1,1,0,0,0
7,59.432495428095535,0,4,0,0,3,1,0,1,0,0
1,11.771482491094766,1,4,0,1,1,0,1,0,0,0
6,12.180883034456514,0,3,0,6,1,0,1,0,0,0
29,150.64975044040284,0,4,0,0,6,1,0,1,0,0
6,42.813673581990585,1,5,0,0,3,1,0,1,0,0
8,37.38972720559306,0,4,0,0,3,0,0,1,0,0
2,17.184601327806085,0,5,0,0,1,0,0,1,0,0
1,10.377887752684266,0,5,0,0,1,1,0,0,1,0
8,52.11159619981937,0,4,0,0,3,0,0,0,0,1
27,81.46355093811682,0,3,0,0,5,1,0,0,1,0
16,70.70688206623305,0,4,0,0,4,0,0,1,0,0
4,18.691246697809724,1,5,0,0,2,0,1,0,0,0
6,52.401126554655434,0,4,0,0,2,0,0,1,0,0
5,27.42292926265744,1,4,0,0,2,0,0,1,0,0
13,20.18732591952842,0,4,0,0,2,1,1,0,0,0
1,9.592059086354348,1,4,0,0,1,1,1,0,0,0
5,47.10051464734045,0,3,0,4,2,0,0,0,1,0
7,60.59883379231068,0,3,0,2,3,1,0,0,0,1
3,26.222634266861647,1,3,0,0,2,0,1,0,0,0
2,9.723343622989947,0,5,0,0,1,1,0,0,1,0
7,19.80271580210615,1,3,0,0,2,1,1,0,0,0
26,65.4203370732508,1,3,0,0,2,0,1,0,0,0
10,75.10255623600798,0,3,0,0,5,1,0,1,0,0
7,60.279707333051846,1,3,0,0,4,0,0,1,0,0
8,11.005128583264248,1,4,0,0,1,1,0,0,0,1
1,9.592059086354348,0,3,0,0,1,1,1,0,0,0
1,9.923339198238727,0,4,0,0,1,0,1,0,0,0
10,10.876196424315085,0,4,0,0,1,1,0,1,0,0
7,44.82062330986645,0,3,0,0,4,0,0,1,0,0
4,26.3618817105975,0,3,0,0,3,0,0,1,0,0
1,8.721113147762688,0,5,0,0,1,0,0,1,0,0
2,19.120686257290163,0,4,0,0,1,0,1,0,0,0
1,8.407601514786142,0,5,0,0,1,0,0,0,1,0
9,67.79906699030235,1,5,0,0,4,1,1,0,0,0
3,24.148476351949903,0,3,0,0,3,1,0,1,0,0
16,129.89472347564123,0,4,0,1,5,1,0,1,0,0
19,29.890305565948033,1,4,0,1,3,1,1,0,0,0
10,54.30244004258293,0,3,0,0,2,0,0,1,0,0
1,8.58466490653125,0,3,0,0,1,1,0,1,0,0
1,10.696344312245053,1,4,0,0,1,1,0,0,1,0
31,148.6198091635365,0,4,0,6,8,0,1,0,0,0
3,25.857292564269002,0,3,0,0,2,0,0,1,0,0
21,111.9102049364688,0,3,0,0,6,1,0,1,0,0
9,57.62911498961523,0,4,0,0,2,1,1,0,0,0
8,71.34678396782854,0,4,0,0,5,0,0,1,0,0
31,40.18703833273854,1,2,0,0,2,1,0,0,1,0
2,17.881776581813483,0,3,0,0,1,0,0,0,1,0
1,10.034384227337895,1,4,0,1,1,0,1,0,0,0
5,38.97435310073472,0,3,0,0,3,0,0,0,1,0
1,8.578476419833136,0,4,0,0,1,0,0,1,0,0
11,52.001110852543725,0,4,0,0,1,0,0,0,1,0
1,10.568106649481535,1,4,0,0,1,1,1,0,0,0
13,95.45018361904359,0,3,0,0,3,0,1,0,0,0
27,159.50109045390917,1,4,0,0,6,1,0,0,0,1
8,33.774186604991755,0,3,0,0,1,1,0,0,1,0
3,19.4606171538952,0,4,0,1,1,0,1,0,0,0
2,18.260134843223174,0,5,0,0,2,0,0,1,0,0
16,20.573649112525153,1,6,0,0,1,0,1,0,0,0
12,11.3863753606298,1,5,0,0,1,1,0,1,0,0
12,10.525809827315792,0,5,0,0,1,1,0,0,1,0
22,67.59965952655527,0,4,0,0,3,1,0,0,1,0
15,119.08855581685897,1,4,0,2,7,0,0,1,0,0
17,83.22184701046126,0,4,0,0,5,1,0,1,0,0
1,10.495681159256453,1,2,0,0,1,1,0,0,1,0
1,9.116139576577355,0,4,0,1,1,1,1,0,0,0
16,86.51857368784492,0,4,0,0,7,0,1,0,0,0
4,10.880327609274326,1,4,0,4,1,1,0,0,1,0
1,10.835336623326135,0,4,0,1,1,1,1,0,0,0
10,54.05972680853642,1,5,0,0,3,1,0,1,0,0
5,10.17789439778788,1,5,0,0,1,1,0,1,0,0
2,11.0095883985033,1,4,0,0,1,1,0,0,1,0
1,10.25769445336048,0,3,0,0,1,0,1,0,0,0
9,53.021321593156564,0,4,0,0,2,0,0,1,0,0
1,10.370925392959132,1,5,0,0,1,1,0,0,1,0
5,35.71679913398981,1,3,0,0,4,1,1,0,0,0
5,39.97108423770823,1,3,0,0,4,0,0,0,1,0
6,51.070892546363304,0,4,0,0,2,0,1,0,0,0
9,83.02321459369678,0,4,0,0,6,0,1,0,0,0
8,33.93785346717328,0,4,0,0,1,0,0,0,1,0
4,33.00316424626327,1,4,0,0,4,1,0,1,0,0
12,50.60626652700025,0,4,0,0,5,0,0,1,0,0
4,10.058994455134526,0,4,0,0,1,1,0,0,0,1
3,19.452300049309105,0,3,0,0,2,0,1,0,0,0
1,10.389026137075234,0,3,0,0,1,0,0,0,1,0
1,10.377887752684266,1,4,0,0,1,1,0,0,1,0
1,6.957497370876951,0,2,0,0,1,0,0,0,1,0
3,24.69628351336141,0,4,0,0,2,1,0,1,0,0
6,42.75833663537067,1,4,0,0,1,1,1,0,0,0
6,51.54223309216419,0,3,0,0,5,0,0,1,0,0
30,100.19507099936395,0,5,0,1,4,0,1,0,0,0
1,11.659352105346109,0,4,0,1,1,0,1,0,0,0
32,55.874901974114096,1,3,0,0,3,1,0,1,0,0
1,7.277938572945661,1,2,0,0,1,1,0,0,1,0
10,78.2938937521389,1,3,0,0,6,0,1,0,0,0
14,10.664456919598685,1,3,0,0,1,1,0,0,1,0
11,36.9752029113446,0,4,0,0,2,1,0,1,0,0
3,23.27715115627607,0,4,0,3,1,1,1,0,0,0
1,10.367284459872344,1,4,0,1,1,1,0,0,1,0
7,10.78359136464851,1,5,0,0,1,1,0,1,0,0
4,26.404850623797444,1,3,0,0,3,0,0,1,0,0
11,68.75669989456587,0,4,0,1,4,1,1,0,0,0
21,129.4099268698114,0,4,0,0,5,1,0,0,1,0
6,38.89936751146819,0,5,0,0,3,1,0,0,1,0
4,39.37477187477165,0,6,0,0,2,1,1,0,0,0
11,68.62811806204971,1,3,0,0,4,1,0,1,0,0
16,108.79847357429986,0,5,0,3,6,1,1,0,0,0
31,133.9530962353108,0,4,0,0,7,0,0,1,0,0
2,17.600027456507444,1,3,1,0,2,0,0,1,0,0
2,10.66869954799624,0,3,1,0,1,1,0,0,1,0
20,38.476464459323275,1,3,1,0,2,0,1,0,0,0
3,9.79423056659918,1,3,1,0,1,1,0,0,1,0
40,20.439003894509888,1,3,1,0,1,1,0,0,1,0
6,18.576614099582777,0,5,1,0,2,0,1,0,0,0
13,50.124073270203866,0,3,1,0,4,1,1,0,0,0
6,36.373341640745785,1,4,1,2,3,0,0,1,0,0
20,107.97355542178927,0,4,1,0,5,0,0,0,1,0
1,9.574427775630369,1,4,1,1,1,0,1,0,0,0
1,9.592059086354348,1,3,1,0,1,1,1,0,0,0
1,9.592059086354348,1,3,1,0,1,1,1,0,0,0
21,148.32088102299517,0,3,1,0,7,0,0,1,0,0
16,84.35425328434242,0,5,1,0,4,0,1,0,0,0
4,34.33367862807535,0,2,1,0,3,1,1,0,0,0
3,19.346047416591283,0,4,1,0,1,0,1,0,0,0
7,61.00710934761192,0,4,1,0,4,0,0,1,0,0
3,20.969096084784915,0,4,1,0,1,1,0,0,0,1
1,8.368693183097793,1,4,1,0,1,0,0,1,0,0
8,52.63446724785119,0,4,1,0,3,1,1,0,0,0
1,10.397604358238857,0,4,1,0,1,0,0,0,1,0
13,28.504594248478377,0,4,1,0,3,1,1,0,0,0
6,27.260999080036626,1,3,1,0,1,1,0,1,0,0
2,11.619346418165367,1,3,1,2,1,1,0,0,0,1
13,34.2675897986,1,4,1,0,4,0,0,1,0,0
2,18.53470881855822,0,4,1,2,2,1,1,0,0,0
7,58.81096088866984,0,4,1,0,3,0,0,0,1,0
1,8.695171998776056,0,3,1,0,1,0,0,1,0,0
38,121.70689528965954,0,4,1,0,4,1,0,0,1,0
20,102.2076854238563,1,4,1,0,6,1,1,0,0,0
3,25.094579093414403,0,4,1,0,3,1,0,0,0,1
1,9.847181716325034,0,3,1,0,1,1,1,0,0,0
1,9.566685261452934,0,4,1,1,1,0,0,0,1,0
10,79.24232481046724,0,4,1,0,5,0,1,0,0,0
2,17.662539621233105,0,3,1,0,1,0,1,0,0,0
2,18.95681596261892,0,3,1,2,2,0,1,0,0,0
10,55.67673928830351,0,4,1,0,4,0,0,1,0,0
13,83.50460416609012,0,4,1,1,8,0,0,0,0,1
5,27.845951236119,1,4,1,0,3,0,0,1,0,0
23,118.97081337623294,0,4,1,0,5,0,0,1,0,0
10,55.097710249491996,1,5,1,2,3,1,0,1,0,0
3,27.27788276544719,1,4,1,0,3,1,1,0,0,0
5,41.571014256035944,0,4,1,0,1,0,1,0,0,0
3,8.693161274238017,0,3,1,0,1,0,1,0,0,0
21,95.63162423838324,0,4,1,0,4,1,1,0,0,0
1,10.305647203635566,0,4,1,0,1,0,1,0,0,0
3,26.881640009028956,1,3,1,0,3,0,0,1,0,0
27,74.32417988944914,1,4,1,2,2,0,1,0,0,0
26,98.02708258517234,1,3,1,0,5,1,1,0,0,0
1,8.646289764750648,0,4,1,0,1,0,0,1,0,0
1,9.43460329655831,0,4,1,0,1,0,1,0,0,0
5,29.732537927488714,1,6,1,0,3,0,1,0,0,0
27,37.85269723565648,1,4,1,0,1,0,0,0,1,0
9,44.43663325918144,0,5,1,0,2,0,0,0,1,0
4,28.222104203545456,0,3,1,2,2,0,1,0,0,0
1,11.771482491094766,1,2,1,1,1,0,1,0,0,0
7,55.76234545189607,0,3,1,0,3,1,0,1,0,0
3,26.767408164121573,1,4,1,0,3,0,0,1,0,0
11,88.83503277754699,0,4,1,0,5,0,0,1,0,0
3,30.39069798797118,0,3,1,0,2,1,1,0,0,0
1,10.367284459872344,1,4,1,1,1,1,0,0,1,0
9,52.895872287947554,1,4,1,0,3,0,0,1,0,0
9,18.811425192861833,0,4,1,0,2,0,0,1,0,0
9,53.207778586051205,0,3,1,0,4,0,1,0,0,0
3,19.4606171538952,1,6,1,0,1,0,1,0,0,0
29,172.35851152308783,0,4,1,0,5,1,0,0,1,0
1,9.592059086354348,1,5,1,1,1,1,1,0,0,0
2,12.464625810822277,0,6,1,2,1,0,1,0,0,0
12,76.18542730409203,1,4,1,0,4,0,0,1,0,0
16,66.35058888053487,0,4,1,0,3,0,0,1,0,0
18,150.39926053200713,0,4,1,0,7,0,0,1,0,0
20,10.324891624445796,1,4,1,0,1,1,0,0,1,0
2,11.04248974238561,1,3,1,0,1,0,0,0,1,0
3,27.587034209278364,0,3,1,0,3,1,1,0,0,0
6,37.017438214065315,1,3,1,0,2,1,1,0,0,0
1,10.247112717290388,0,5,1,0,1,0,1,0,0,0
3,17.847946949974023,0,4,1,0,1,1,0,0,0,1
10,68.06904493323096,0,3,1,0,4,0,0,1,0,0
8,56.430901677747876,1,4,1,0,5,1,0,1,0,0
7,51.12917900508246,1,5,1,0,1,0,0,0,1,0
2,9.638544967053836,1,4,1,2,1,1,0,0,1,0
15,80.1861010623767,1,3,1,2,4,0,0,1,0,0
1,8.671800909642677,0,5,1,0,1,0,0,0,0,1
2,9.448333126140598,0,3,1,0,1,0,0,1,0,0
10,67.71780498483317,0,4,1,0,3,1,1,0,0,0
4,39.459659793416755,1,5,1,1,2,0,1,0,0,0
5,42.64007808195046,1,4,1,0,3,0,0,1,0,0
3,26.62624456970694,1,2,1,0,1,1,0,1,0,0
1,9.018089684104345,0,3,1,1,1,0,0,0,1,0
5,10.71310579738316,0,3,1,0,1,0,0,0,1,0
24,206.97434609561364,1,4,1,4,7,0,1,0,0,0
26,49.759261899552214,1,3,1,0,2,0,0,0,1,0
6,17.927133731499133,0,4,1,0,1,1,0,1,0,0
26,143.54147932352691,0,4,1,0,6,1,0,1,0,0
10,61.99291683165016,0,5,1,2,4,0,1,0,0,0
18,136.7702575341956,0,4,1,1,4,0,0,1,0,0
1,10.328068777836522,1,4,1,0,1,1,0,0,1,0
6,39.915513397336,0,3,1,0,2,0,0,0,1,0
10,43.89612727757667,0,3,1,0,2,0,1,0,0,0
5,10.060405827607546,1,6,1,0,1,1,1,0,0,0
30,67.06944928709798,0,5,1,0,4,1,0,1,0,0
6,52.10588744748944,0,3,1,0,4,0,0,1,0,0
1,8.349957272040324,1,5,1,0,1,1,0,1,0,0
13,98.95938146332682,0,4,1,0,3,1,0,0,1,0
1,10.70101727068921,0,4,1,0,1,0,0,0,1,0
3,25.456016334405,0,3,1,0,2,1,0,1,0,0
2,18.683572292458116,1,2,1,0,1,1,1,0,0,0
17,134.00890603438597,0,3,1,0,7,0,1,0,0,0
1,8.920121751872404,0,5,1,0,1,0,0,1,0,0
2,17.17175663260707,0,4,1,0,2,0,0,1,0,0
4,34.124716295918034,1,4,1,0,2,1,0,1,0,0
1,10.328068777836522,1,5,1,0,1,1,0,0,1,0
9,67.03616523706538,0,3,1,0,6,0,1,0,0,0
1,8.697679732264463,0,5,1,0,1,0,0,1,0,0
14,56.75752319626646,0,4,1,1,3,0,0,0,1,0
1,7.419979923661835,0,4,1,0,1,0,0,1,0,0
5,45.300210202141045,0,4,1,0,2,0,1,0,0,0
8,34.64613634497684,1,3,1,0,2,0,0,1,0,0
4,17.13693824190451,0,6,1,0,1,0,0,0,0,1
2,18.111196209066453,0,4,1,2,1,1,1,0,0,0
22,69.72794378372383,0,4,1,0,5,1,0,0,1,0
23,73.47114294539796,0,5,1,1,5,1,1,0,0,0
6,34.838945601546584,1,3,1,0,2,1,0,1,0,0
15,26.36279887567322,0,5,1,0,1,1,1,0,0,0
13,94.22940747934486,1,3,1,0,4,0,0,1,0,0
32,55.843541061766636,1,4,1,0,2,1,0,0,1,0
44,151.5173038937944,0,4,1,0,4,0,0,0,1,0
1,8.479283618343016,0,2,1,0,1,0,1,0,0,0
1,9.090768236835338,1,3,1,0,1,0,0,1,0,0
42,142.8045584428892,0,4,1,1,5,1,0,1,0,0
6,43.909214698552645,0,3,1,0,3,0,1,0,0,0
11,78.3504088837559,1,3,1,0,3,1,0,1,0,0
12,68.39021411749816,0,4,1,0,4,0,1,0,0,0
1,10.34631266940137,0,4,1,0,1,0,0,0,1,0
4,10.404293143019792,0,4,1,4,1,0,0,0,1,0
4,36.399191141575606,0,5,1,3,3,0,1,0,0,0
4,33.87321582639959,0,3,1,0,4,0,1,0,0,0
3,22.645534465449096,0,4,1,3,1,1,0,0,0,1
4,17.41522210235159,0,4,1,0,2,0,0,1,0,0
3,24.167959135011213,0,4,1,0,2,1,0,0,1,0
1,8.609042845046117,1,5,1,0,1,0,1,0,0,0
4,33.58985116704167,0,4,1,0,3,1,1,0,0,0
1,10.516969037677818,1,4,1,0,1,0,0,0,1,0
13,86.36019670382368,0,4,1,0,5,0,0,1,0,0
8,35.97664722846636,0,3,1,0,4,0,0,1,0,0
1,9.208438564686588,1,4,1,0,1,0,0,1,0,0
5,26.082077064762096,1,5,1,0,3,1,0,1,0,0
4,34.24142988578474,0,4,1,0,3,0,0,1,0,0
1,10.412020550242234,0,5,1,0,1,1,0,0,1,0
13,59.09054615145914,1,4,1,0,4,1,0,1,0,0
22,141.56660968361956,0,4,1,0,6,0,1,0,0,0
7,36.40891768275005,1,3,1,0,2,1,0,1,0,0
1,10.412020550242234,0,5,1,0,1,1,0,0,1,0
5,43.461779831219815,0,3,1,0,3,0,0,1,0,0
1,9.70996348123418,0,4,1,0,1,0,1,0,0,0
4,23.399785904750193,1,2,1,0,2,1,0,0,1,0
