scd,gender,age_grp,weekday,total_qty,total_amt,category_0,category_1,category_2,category_3,event_product,num_category,amt/qty,prime_yn,employee_yn
20230101964817,0,2,0,5,41.90309012792285,1,3,0,0,4,2,9.112870245525198,1,Y
20230101964820,1,3,0,10,69.57195834839878,1,7,0,0,0,3,7.563779250093922,0,N
20230101964821,0,3,0,17,93.86472434278885,3,0,8,0,1,2,7.314189491100465,0,N
20230101964828,0,3,0,11,32.923199245318465,0,2,1,0,3,2,4.137737495502337,1,Y
20230101964833,0,4,0,4,17.712359010021473,0,1,1,0,0,2,5.581004167988597,1,N
20230101964838,0,4,0,3,10.304576432243314,0,1,0,0,0,1,3.4348588107477713,0,N
20230101964852,0,2,0,26,35.279165377055335,0,3,0,0,3,1,4.330569752706309,1,Y
20230101964854,0,2,0,15,109.99511735226838,2,5,3,3,0,7,7.756571269302819,1,N
20230101964855,0,4,0,13,90.43489971152447,4,3,1,2,2,5,8.32389122580158,1,Y
20230101964860,1,3,0,1,9.89877647280601,0,0,0,1,0,1,9.89877647280601,1,Y
20230101964865,1,4,0,4,11.279744203985432,0,1,0,0,0,1,2.819936050996358,0,N
20230101964877,1,4,0,1,11.452803841628848,0,1,0,0,1,1,11.452803841628848,0,N
20230101964885,1,3,0,14,74.4517510811842,2,2,3,1,0,5,6.637175887002336,0,Y
20230101964886,0,4,0,5,36.99909107122897,1,1,0,2,0,3,8.157270681367303,0,N
20230101964887,0,4,0,3,27.982730006370176,2,0,1,0,0,2,9.327576668790059,1,N
20230101964902,0,3,0,5,43.73818882688854,1,2,1,1,1,4,8.747637765377707,1,Y
20230101964905,0,4,0,20,132.4049616300587,2,8,5,1,0,7,7.22346572516094,1,N
20230101964909,1,3,0,3,28.15146020701021,3,0,0,0,3,1,9.383820069003404,0,N
20230101964910,0,4,0,6,38.82899165847493,3,1,0,0,1,3,8.021144386081897,0,N
20230101964911,0,3,0,2,18.868087865525332,0,0,2,0,0,1,9.434043932762666,0,N
20230101964912,0,3,0,2,16.812603105925398,0,2,0,0,0,2,8.406301552962699,0,N
20230101964916,1,3,0,2,15.084521102547178,0,1,1,0,0,2,7.542260551273589,0,N
20230101964918,0,2,0,6,40.387890371868025,5,0,0,0,0,1,7.188083628277916,0,N
20230101964919,0,4,0,20,67.93561542717006,1,5,0,1,0,5,5.291441657518554,0,N
20230101964922,0,4,0,6,44.30160811555666,1,1,2,1,1,4,7.831804409913443,1,N
20230101964925,0,4,0,17,85.21384692851483,4,4,0,2,1,6,6.567446566192009,0,N
20230101964934,0,4,0,35,173.75406894363582,8,7,2,3,0,7,6.234184959685902,0,Y
20230101964939,1,3,0,3,27.9574899389511,3,0,0,0,3,1,9.319163312983699,0,N
20230101964940,0,2,0,11,55.133025838956854,0,4,1,0,5,2,5.82556585057336,1,Y
20230101964943,1,4,0,15,89.55370121742861,3,6,1,0,1,5,6.658664809892943,0,N
20230101964949,1,2,0,9,62.509598859176606,0,5,1,1,0,3,7.581943928009116,0,N
20230101964953,0,4,0,1,9.639326675125693,0,0,1,0,1,1,9.639326675125693,0,N
20230101964959,1,6,0,3,30.97069267779267,1,0,0,2,0,2,10.32356422593089,0,N
20230101964960,0,4,0,15,72.15116921986764,3,4,1,0,1,5,6.296322375657372,0,N
20230101964962,1,3,0,20,13.272056709428735,0,1,0,0,1,1,0.6636028354714367,1,Y
20230101964972,0,3,0,9,42.948004653185535,4,1,0,0,0,2,6.307451195846623,0,N
20230101964973,1,3,0,14,73.55777005824471,1,3,1,3,0,6,7.0691940471699075,0,N
20230101964985,1,5,0,1,9.592059086354348,1,0,0,0,0,1,9.592059086354348,1,N
20230101964989,1,4,0,3,28.42205450125872,2,1,0,0,0,2,9.474018167086241,0,N
20230101964990,0,5,0,6,10.568260978408226,1,0,0,0,0,1,1.7613768297347043,0,N
20230101964992,0,5,0,5,37.988078508152554,4,0,0,0,0,1,8.285694165768199,0,Y
20230101964998,0,6,0,1,9.51148146411212,1,0,0,0,0,1,9.51148146411212,1,Y
20230101964999,0,3,0,2,16.398486456610488,1,1,0,0,0,2,8.199243228305244,0,N
20230101965008,0,4,0,3,18.608455886212482,2,0,0,0,0,2,7.0956436996018315,0,N
20230101965016,1,6,0,3,11.526019364481389,0,0,0,1,0,1,3.8420064548271298,0,N
20230101965017,0,2,0,5,26.015427648584787,2,0,0,1,0,2,6.346376928019791,0,Y
20230101965030,0,3,0,5,43.791081278532616,0,3,1,1,0,4,8.758216255706524,0,N
20230101965034,1,3,0,11,93.60683961516858,2,8,0,1,0,3,8.509712692288053,1,N
20230101965040,1,4,0,1,11.701634909033103,0,1,0,0,1,1,11.701634909033103,0,Y
20230101965043,1,5,0,10,19.20994814432744,0,2,0,0,1,2,2.3160920411785995,0,N
20230101965044,1,4,0,10,10.785952591926186,0,0,1,0,0,1,1.0785952591926187,0,N
20230101965049,0,3,0,2,17.647293882987697,0,1,0,1,0,2,8.823646941493848,0,N
20230101965058,0,4,0,8,62.64782674949602,1,5,0,1,1,4,8.21855780786917,0,N
20230101965061,1,4,0,2,19.278653350251385,1,0,1,0,2,2,9.639326675125693,0,N
20230101965066,0,4,0,15,92.39362801627145,2,5,0,4,0,4,7.70378412561348,0,N
20230101965070,0,4,0,7,41.695944148444866,0,3,1,0,4,2,6.41943891224601,1,Y
20230101965072,0,3,0,15,128.20867751002635,2,10,0,3,1,7,8.54724516733509,1,N
20230101965073,1,6,0,1,9.96199228190869,1,0,0,0,0,1,9.96199228190869,1,N
20230101965075,1,4,0,1,10.25937718820102,0,0,0,1,0,1,10.25937718820102,0,N
20230101965082,0,4,0,18,51.07635286869447,1,1,4,0,0,3,5.0107660660439235,0,N
20230101965084,1,5,0,49,55.99574840138908,6,0,0,0,0,2,2.7859773006146935,0,N
20230101965086,1,5,0,5,10.920473936490946,1,0,0,0,0,1,2.1840947872981893,0,N
20230101965093,0,5,0,21,155.09082263563516,3,8,3,4,3,7,8.032295855697074,1,N
20230101965094,1,3,0,3,27.640456799110943,3,0,0,0,2,2,9.213485599703647,0,Y
20230101965095,0,5,0,5,45.41020946421298,1,1,0,3,0,4,9.082041892842597,0,N
20230101965096,0,4,0,6,56.47554991134351,4,0,2,0,2,3,9.412591651890585,1,Y
20230101965099,1,3,0,15,40.53214645369677,2,0,1,1,0,4,4.167853735749109,1,Y
20230101965102,0,4,0,6,8.798605650854423,0,1,0,0,0,1,1.4664342751424038,1,N
20230101965104,0,3,0,11,19.791330237352096,2,0,0,0,0,1,5.3386631223033865,0,N
20230101965105,1,3,0,7,61.27955735923079,1,5,1,0,0,5,8.754222479890114,1,Y
20230101965106,0,2,0,22,144.4082665306521,2,5,7,3,0,5,7.387542415085785,0,N
20230101965109,0,4,0,8,71.05039863544772,4,1,0,3,1,5,8.881299829430965,1,N
20230101965110,1,4,0,22,127.91493411166765,5,3,3,4,0,7,6.898733124969501,1,N
20230101965111,0,5,0,20,12.626245725843887,0,1,0,0,1,1,0.6313122862921944,1,Y
20230101965114,0,5,0,2,11.15165426010308,1,0,0,0,0,1,5.57582713005154,1,N
20230101965116,0,2,0,2,19.087156580398325,0,0,2,0,1,1,9.543578290199163,1,N
20230101965134,1,5,0,15,13.028999502319577,0,1,0,0,1,1,0.8685999668213051,1,Y
20230101965142,1,3,0,3,20.159339707823037,0,2,0,0,2,1,7.442382362280437,1,Y
20230101965143,0,4,0,2,9.937937287265354,1,0,0,0,1,1,4.968968643632677,1,N
20230101965152,0,4,0,8,70.98021552231113,3,1,0,4,0,6,8.87252694028889,0,N
20230101965159,0,3,0,12,38.27431817511115,1,0,2,1,0,3,4.608107289545545,0,N
20230101965163,1,5,0,19,76.40095404379537,1,0,8,0,0,2,5.8783647747210885,1,Y
20230101965164,0,3,0,22,109.96392069371393,2,4,6,1,0,4,6.49341498013751,0,N
20230101965168,0,5,0,4,19.186198031381124,0,1,1,0,0,2,4.796549507845281,0,N
20230101965171,0,3,0,14,74.52167827501944,3,1,2,2,1,5,6.186288278017628,1,Y
20230101965180,1,2,0,30,215.70694034695038,6,11,3,4,0,8,7.962895858776765,1,Y
20230101965193,0,4,0,2,10.28517213197889,1,0,0,0,0,1,5.142586065989445,1,N
20230101965195,1,4,0,2,17.934322097566938,0,0,0,2,0,2,8.967161048783469,0,Y
20230101965197,0,4,0,13,108.87264644575642,3,6,2,2,0,6,8.374818957365878,1,N
20230101965198,1,5,0,3,19.58502950155697,2,0,0,0,2,1,7.2256296972625496,0,N
20230101965199,1,3,0,5,11.169758871056288,0,0,0,1,0,1,2.2339517742112576,1,Y
20230101965204,0,2,0,3,10.043988352323694,1,0,0,0,1,1,3.3479961174412316,1,N
20230101965205,1,4,0,10,58.88751123323017,3,1,1,1,2,5,7.056004760415058,1,N
20230101965207,0,4,0,2,10.357774570341576,1,0,0,0,0,1,5.178887285170788,0,N
20230101965214,1,3,0,1,9.559305672844864,1,0,0,0,0,1,9.559305672844864,0,Y
20230101965217,0,3,0,7,59.115764401231246,2,4,1,0,0,3,8.445109200175892,0,N
20230101965222,0,4,0,23,126.27012714321185,5,2,1,7,0,5,6.844932873938936,0,N
20230101965225,0,6,0,15,54.37595163848123,5,1,0,0,0,3,4.3767031030291905,1,N
20230101965227,0,4,0,11,53.283648763007456,1,4,1,0,0,4,6.087538201427307,1,N
20230101965237,0,4,0,17,53.65812199648618,1,1,2,2,0,4,5.951528427531234,0,N
20230101965239,0,4,0,1,8.161375023197486,1,0,0,0,0,1,8.161375023197486,1,N
20230101965240,0,4,0,6,50.73118505046044,0,3,3,0,0,3,8.455197508410073,1,N
20230101965250,1,4,0,13,55.71934451342721,0,6,0,0,0,3,4.818218895027153,0,N
20230101965260,1,5,0,8,74.21939559150398,5,1,1,1,4,6,9.277424448937998,1,N
20230101965265,1,4,0,2,12.464625810822277,0,1,0,0,1,1,6.232312905411138,0,N
20230101965274,0,5,0,6,38.35684630466651,1,3,0,0,0,2,7.764320018622769,1,N
20230101965275,0,2,0,1,10.847568533391785,0,0,1,0,1,1,10.847568533391785,0,Y
20230101965282,1,3,0,6,35.19728834317617,0,4,0,0,0,1,6.533280101937103,0,N
20230101965284,0,2,0,18,91.75605821970345,3,4,3,0,0,4,6.453752134624578,1,Y
20230101965285,1,5,0,13,81.06689845693883,6,0,4,0,0,2,7.086542798882777,0,N
20230101965289,1,5,0,3,28.036018937183215,1,0,0,2,0,2,9.345339645727739,0,N
20230101965294,1,5,0,12,55.60369406922079,0,4,2,0,0,4,5.679393691846786,0,N
20230101965298,1,3,0,6,53.9519614784303,3,2,0,1,3,5,8.991993579738383,0,N
20230101965303,1,3,0,2,9.672941671455156,0,0,0,1,0,1,4.836470835727578,1,N
20230101965310,0,4,0,3,25.457097979073314,0,2,1,0,0,3,8.485699326357771,0,N
20230101965316,0,4,0,14,92.55174205901102,1,9,1,0,1,5,7.2749550909478895,0,N
20230101965321,0,2,0,14,66.10742297340566,0,0,8,0,0,1,5.10826121158643,1,N
20230101965322,1,3,0,1,10.372897255442528,1,0,0,0,0,1,10.372897255442528,0,N
20230101965328,0,4,0,6,11.552540331204208,0,0,1,0,1,1,1.9254233885340346,0,N
20230101965329,1,3,0,3,10.338155412452387,1,0,0,0,0,1,3.446051804150796,1,Y
20230101965344,0,4,0,1,8.217708406845306,0,1,0,0,0,1,8.217708406845306,0,N
20230101965346,1,3,0,20,88.82138687364402,0,7,1,0,8,2,5.337749503654124,1,Y
20230101965347,0,4,0,17,148.05944211935991,11,4,1,1,4,8,8.709378948197642,1,N
20230101965348,1,2,0,7,46.22410137611043,1,0,1,3,0,3,7.401860463647647,0,Y
20230101965349,1,5,0,2,12.279922370055132,0,1,0,0,1,1,6.139961185027566,1,N
20230101965355,1,3,0,2,10.20459164531955,1,0,0,0,0,1,5.102295822659775,1,Y
20230101965366,0,4,0,41,75.94024840332546,3,4,1,0,0,3,4.05453320307039,1,Y
20230101965372,1,4,0,9,60.63670543236583,0,5,2,0,0,3,7.339368448363134,1,N
20230101965374,0,4,0,7,45.075519172952035,2,3,0,0,0,4,7.07021229681406,0,N
20230101965375,0,3,0,1,10.41873339273561,0,1,0,0,1,1,10.41873339273561,1,N
20230101965388,1,5,0,5,18.633675627305905,0,2,0,0,0,2,5.581905078949344,1,N
20230101965404,1,3,0,13,53.667799586651704,1,1,3,1,0,4,6.651495005268077,0,Y
20230101965419,1,4,0,4,36.996402256377095,1,1,1,1,0,4,9.249100564094274,0,N
20230101965420,0,3,0,9,60.20052170441826,2,4,0,1,0,5,7.239286148046674,0,N
20230101965421,1,3,0,10,61.40309312811958,1,5,1,0,1,4,7.798331533428889,1,N
20230101965423,0,4,0,10,10.634099097078431,0,1,0,0,0,1,1.063409909707843,1,N
20230101965425,1,2,0,69,204.66359253037143,5,9,8,1,1,7,6.335792017996099,1,Y
20230101965429,1,4,0,1,9.772638274111136,0,0,0,1,0,1,9.772638274111136,1,Y
20230101965440,1,4,0,8,35.052100720829515,1,2,1,0,0,4,6.74381554473287,0,N
20230101965445,1,3,0,7,51.2800184300256,0,4,1,0,5,2,8.857578869893251,1,Y
20230101965449,1,3,0,2,12.83468397161566,0,1,0,0,1,1,6.41734198580783,0,N
20230101965452,0,3,0,5,18.68857342162042,1,1,0,0,0,2,5.741926565918301,0,N
20230101965456,0,4,0,3,27.454544394504218,1,1,0,1,2,3,9.151514798168073,1,N
20230101965458,0,4,0,2,8.981932990986873,1,0,0,0,0,1,4.490966495493437,0,N
20230101965469,0,4,0,13,10.561292488948782,0,0,1,0,0,1,0.8124071145345216,0,N
20230101965472,0,4,0,29,77.99537666551171,1,3,5,0,0,3,4.459606503777818,1,N
20230101965475,0,2,0,6,28.39775636840561,0,1,0,2,0,3,6.954986879105895,0,N
20230101965476,0,4,0,2,8.380456667842767,0,0,0,1,0,1,4.190228333921383,0,N
20230101965484,1,2,0,11,92.28064378102441,7,4,0,0,0,5,8.389149434638583,1,N
20230101965486,1,2,0,13,47.57938234459441,0,0,2,3,0,2,5.038980084786696,1,Y
20230101965492,1,3,0,4,33.87871289180481,2,2,0,0,0,4,8.469678222951202,0,N
20230101965495,0,4,0,15,114.10224351295376,9,2,2,1,0,6,7.856767164040927,1,N
20230101965504,1,3,0,15,63.30057629190052,0,0,0,7,0,1,5.172558240523676,0,Y
20230101965507,1,4,0,4,38.43864824527473,1,2,0,1,0,4,9.609662061318682,0,Y
20230101965510,1,3,0,1,8.102889134640868,0,0,1,0,0,1,8.102889134640868,1,N
20230101965518,1,5,0,8,47.02603363644354,2,2,0,1,0,4,7.118021323575917,1,N
20230101965529,0,2,0,1,10.710967378552104,0,1,0,0,1,1,10.710967378552104,1,Y
20230101965532,0,4,0,17,85.77164750716022,2,0,8,0,0,3,5.551947995590012,0,N
20230101965542,0,2,0,11,78.19593469855688,0,7,1,1,0,3,7.669154998538041,0,N
20230101965557,0,4,0,2,16.448930599314494,0,0,2,0,0,1,8.224465299657247,0,N
20230101965559,1,3,0,4,20.390132986164595,0,0,0,2,0,1,6.517971024452568,1,Y
20230101965561,1,5,0,1,9.41336284529417,1,0,0,0,0,1,9.41336284529417,1,N
20230101965562,0,3,0,23,171.86157605558546,6,9,4,1,2,7,7.949848558571548,1,N
20230101965564,1,4,0,1,9.566685261452934,1,0,0,0,1,1,9.566685261452934,0,N
20230101965565,0,4,0,5,12.32038745160309,0,1,0,0,1,1,2.464077490320618,1,Y
20230101965568,1,4,0,19,123.4027326577611,6,6,1,1,0,7,7.14211213939987,0,N
20230101965570,0,5,0,4,23.372253660938036,0,1,0,1,0,2,5.843063415234509,1,Y
20230101965572,0,4,0,2,18.633001135609145,2,0,0,0,2,1,9.316500567804573,1,Y
20230101965579,0,4,0,1,9.41336284529417,1,0,0,0,0,1,9.41336284529417,1,N
20230101965590,0,4,0,20,10.773964685870736,0,0,1,0,0,1,0.5386982342935368,0,N
20230101965592,1,2,0,6,30.466602738433558,3,0,0,0,2,2,6.135794822424514,0,Y
20230101965607,0,4,0,1,8.673855001429615,0,1,0,0,0,1,8.673855001429615,1,N
20230101965608,1,4,0,3,10.80458342502774,0,0,1,0,1,1,3.60152780834258,0,Y
20230101965609,1,3,0,19,46.067758732307595,5,0,0,0,0,2,4.780636775306786,1,N
20230101965615,1,2,0,18,64.89658232713204,0,6,0,2,0,2,3.718391135995216,1,Y
20230101965617,1,4,0,4,38.18053318931439,3,0,1,0,2,3,9.545133297328597,0,N
20230101965630,1,4,0,24,12.855270550887722,0,1,0,0,1,1,0.5356362729536551,0,N
20230101965633,0,3,0,19,86.17104774120935,2,4,3,1,0,4,6.694009895498337,1,N
20230101965635,0,3,0,11,82.32155617047302,2,6,1,1,0,6,7.800593821674457,1,N
20230101965641,1,2,0,1,9.41336284529417,1,0,0,0,0,1,9.41336284529417,1,N
20230101965651,0,4,0,3,29.122607533668074,2,0,0,1,3,3,9.707535844556025,0,N
20230101965653,0,5,0,5,28.587237439945792,1,2,0,0,0,3,6.1879919710672295,0,N
20230101965656,0,3,0,9,33.77267834674365,0,3,0,0,3,1,4.464537099899215,1,Y
20230101965658,0,3,0,13,19.992580566029137,1,0,1,0,0,2,5.2306656955281134,1,Y
20230101965659,0,3,0,19,106.68054681206958,4,5,2,1,0,8,6.997091051527753,0,N
20230101965661,1,5,0,1,11.244588398782223,0,1,0,0,1,1,11.244588398782223,1,Y
20230101965663,0,4,0,21,119.77178136414162,4,7,1,2,0,7,6.595276282453286,0,N
20230101965673,1,5,0,4,33.77458167918651,1,1,0,2,1,4,8.443645419796628,1,N
20230101965682,0,5,0,10,18.91142994426343,0,0,2,0,0,1,1.891142994426343,1,Y
20230101965687,1,5,0,1,9.41336284529417,1,0,0,0,0,1,9.41336284529417,1,N
20230101965694,0,4,0,18,53.280168026326436,1,3,2,0,0,4,5.227668831355066,0,N
20230101965701,1,3,0,2,22.541274377261136,0,1,0,1,0,2,11.270637188630568,0,Y
20230101965703,0,4,0,4,27.361995662324667,0,2,0,1,0,3,7.428135272899098,0,N
20230101965719,0,3,0,27,143.67420368384336,5,2,7,2,0,5,6.606349288006828,0,Y
20230101965725,1,2,0,1,10.043032079974024,0,1,0,0,0,1,10.043032079974024,1,Y
20230101965730,0,3,0,4,33.8717116301538,0,2,2,0,0,3,8.46792790753845,0,N
20230101965736,1,4,0,9,59.91037319271192,0,6,1,0,0,3,7.237671961768819,1,N
20230101965754,1,3,0,1,9.592059086354348,0,0,0,1,1,1,9.592059086354348,1,N
20230101965766,0,4,0,36,173.60478588599685,4,11,5,0,1,6,6.994101494139288,1,N
20230101965767,1,5,0,12,28.37750328032141,1,0,1,1,1,3,6.543100094007602,0,N
20230101965779,1,3,0,6,35.83850802799863,1,2,1,0,0,3,7.351334353757341,0,N
20230101965784,1,2,0,10,53.96688096796861,1,3,0,1,5,3,6.673882374459455,1,Y
20230101965791,1,3,0,2,10.950824090522444,0,0,0,1,0,1,5.475412045261222,0,N
20230101965794,0,3,0,7,51.40108000780734,1,2,1,2,0,4,7.793067078319421,0,N
20230101965796,0,3,0,3,26.65841720739848,0,2,0,1,0,3,8.886139069132826,0,N
20230101965806,1,4,0,13,78.97489482770516,4,2,1,2,0,5,6.7905289854077955,1,N
20230101965812,0,4,0,17,128.5597394844642,8,4,1,1,7,7,8.212946476127259,1,Y
20230101965815,1,3,0,3,10.57801240896798,0,0,0,1,0,1,3.52600413632266,0,N
20230101965824,1,6,0,8,57.96737898891091,1,1,3,1,0,4,8.046129216458562,0,Y
20230101965832,0,4,0,19,82.11192034083031,1,6,2,0,0,5,5.865993109423164,1,N
20230101965837,1,5,0,4,11.88195477843718,1,0,0,0,0,1,2.970488694609295,1,N
20230101965838,1,2,0,13,67.84880335978463,6,0,1,0,1,2,6.04231404348555,0,Y
20230101965843,0,2,0,1,11.26192241677694,0,1,0,0,1,1,11.26192241677694,0,Y
20230101965847,1,3,0,3,17.9833434099004,0,0,0,2,0,1,6.559403044997645,1,Y
20230101965852,0,5,0,9,29.795741246441487,0,3,0,0,0,2,5.248086567283631,1,Y
20230101965861,1,2,0,8,52.56992063984917,2,0,1,3,0,3,7.749865623241263,1,Y
20230101965863,1,3,0,11,81.56944672750929,2,3,3,2,0,5,7.723577880258631,1,N
20230101965869,0,4,0,11,83.80718665215753,5,5,0,0,0,4,7.946422525481216,0,N
20230101965870,0,5,0,6,53.142022103939865,1,4,1,0,1,4,8.857003683989978,0,N
20230101965879,1,3,0,13,78.86724183630182,0,7,1,1,0,4,7.474041005141329,1,N
20230101965883,1,4,0,18,114.0825013926878,1,3,9,1,0,4,7.125898541287339,1,N
20230101965884,1,5,0,1,10.316457760130064,1,0,0,0,0,1,10.316457760130064,1,N
20230101965887,0,4,0,1,10.459697547336718,1,0,0,0,1,1,10.459697547336718,1,N
20230101965894,0,4,0,7,62.26267323498465,0,4,1,2,0,6,8.894667604997808,0,N
20230101965899,0,2,0,1,10.715106420466311,0,0,0,1,0,1,10.715106420466311,0,Y
20230101965906,0,5,0,2,19.231344395754668,2,0,0,0,0,1,9.615672197877334,0,N
20230101965908,0,4,0,8,10.652944175550664,0,1,0,0,0,1,1.331618021943833,1,N
20230101965912,0,3,0,6,36.00302489242367,1,3,0,0,0,3,6.6732697552612485,0,N
20230101965913,0,4,0,4,33.580053924863336,4,0,0,0,0,2,8.395013481215834,0,N
20230101965915,0,4,0,3,24.6260904986242,1,1,0,1,0,3,8.208696832874734,1,N
20230101965917,1,3,0,13,101.5633857740825,7,4,2,0,0,6,7.812568136467885,1,N
20230101965921,0,4,0,14,75.56460643857055,3,2,0,4,0,4,7.16768349802874,1,N
20230101965931,0,3,0,25,47.08084539672532,2,0,0,3,0,2,3.0847710684440885,1,Y
20230101965937,1,4,0,15,73.88294941706138,0,5,3,0,0,3,5.156946697907533,0,N
20230101965938,0,5,0,3,27.2847833734338,1,0,0,2,0,2,9.0949277911446,1,Y
20230101965940,1,5,0,7,61.20544917136968,0,6,0,1,0,2,8.743635595909954,1,N
20230101965945,1,3,0,35,14.475993007876877,0,1,0,0,1,1,0.4135998002250536,1,Y
20230101965948,0,4,0,19,122.77437394999977,1,9,4,0,0,4,7.153309663045084,0,N
20230101965954,1,4,0,7,27.262439397951518,1,1,0,1,0,3,5.10659299401546,0,N
20230101965959,1,3,0,1,10.671487070998,0,1,0,0,1,1,10.671487070998,0,Y
20230101965966,1,2,0,3,26.07882506976409,1,1,1,0,0,3,8.692941689921364,0,Y
20230101965975,0,3,0,15,82.5307639357284,0,0,2,7,0,3,6.428282715314544,0,Y
20230101965981,0,3,0,9,29.21715412424451,1,0,2,0,0,2,3.860243077450287,0,N
20230101965982,0,3,0,3,29.343148361322633,3,0,0,0,2,2,9.78104945377421,0,Y
20230101965987,1,3,0,6,51.78621390961163,0,4,0,2,0,3,8.63103565160194,1,N
20230101965993,1,3,0,30,46.88336259868948,0,0,5,0,0,1,1.6767114768172071,1,Y
20230101965999,1,4,0,7,20.131999364731584,1,1,0,0,0,2,2.9351728584571437,1,Y
20230101966002,1,4,0,5,27.445531906502985,0,2,0,1,0,3,6.145150501613805,0,N
20230101966008,0,5,0,2,10.247112717290388,1,0,0,0,0,1,5.123556358645194,0,N
20230101966010,0,4,0,10,84.73927913243178,0,8,2,0,0,4,8.473927913243177,0,N
20230101966012,0,5,0,3,22.38858866049332,0,2,0,0,2,1,8.512131992496863,1,Y
20230101966014,0,4,0,7,64.20374636120627,0,7,0,0,1,3,9.17196376588661,1,Y
20230101966016,0,4,0,18,53.18615282389951,4,0,2,0,0,3,5.599915694626977,0,N
20230101966017,1,3,0,22,44.77558506243288,1,2,1,1,2,4,4.47020218372118,1,Y
20230101966018,1,4,0,16,63.68765103407029,0,7,0,0,0,2,5.268068209053596,1,N
20230101966029,0,4,0,1,7.992944547318106,0,1,0,0,0,1,7.992944547318106,0,N
20230101966030,1,4,0,18,67.57674134868697,0,7,0,1,0,3,6.729984543363505,0,Y
20230101966033,1,3,0,5,28.09374225262104,2,1,0,0,0,3,7.004616654667522,1,Y
20230101966037,1,2,0,10,53.80392216600686,0,6,0,0,0,2,5.915256076227165,1,N
20230101966038,1,3,0,4,17.94330577300022,0,2,0,0,0,1,5.906070080347871,0,N
20230101966039,0,4,0,10,45.127794552229595,1,4,0,0,1,4,6.3483791124115765,0,N
20230101966044,0,3,0,22,100.83063925006225,2,4,6,0,1,4,5.400565895867435,1,N
20230101966046,0,6,0,11,64.21374198677262,1,4,0,2,0,4,6.480066609001398,0,N
20230101966052,0,4,0,2,10.085559078074873,0,0,0,1,0,1,5.042779539037436,0,N
20230101966054,1,2,0,13,12.586223364451625,0,0,0,1,0,1,0.9681710280347404,0,Y
20230101966062,1,5,0,1,10.028003427233696,1,0,0,0,0,1,10.028003427233696,1,Y
20230101966065,0,5,0,2,17.81096054410216,1,0,1,0,1,2,8.90548027205108,1,N
20230101966066,1,2,0,15,108.9264641194057,5,4,4,0,0,5,7.723831632292275,1,N
20230101966069,0,3,0,9,44.06799108219597,0,2,3,0,0,2,6.317710481368531,0,N
20230101966073,0,4,0,6,27.34894629382944,2,0,0,1,1,3,6.651066056047686,0,N
20230101966075,1,2,0,6,11.848139767867323,0,1,0,0,1,1,1.9746899613112205,1,Y
20230101966078,0,2,0,16,86.41319494111055,0,0,10,0,0,1,6.228348479357022,1,Y
20230101966079,1,5,0,11,37.88568757448542,2,1,1,0,1,4,4.606206268558412,1,N
20230101966082,1,6,0,1,9.881395306061313,0,0,0,1,0,1,9.881395306061313,1,Y
20230101966083,1,5,0,5,43.998898384428514,3,0,0,2,0,4,8.799779676885702,1,N
20230101966084,0,2,0,13,76.47521421846362,0,6,0,1,7,2,7.3679161501829515,1,Y
20230101966091,1,2,0,3,17.866865517683777,0,2,0,0,0,1,6.613442830377829,1,N
20230101966100,1,2,0,7,37.7163752222081,1,3,0,0,0,2,6.52417220756589,0,N
20230101966105,0,3,0,11,78.48952627022719,0,8,0,1,0,4,7.738738162928207,0,N
20230101966111,1,2,0,9,68.97091394133525,0,8,0,0,0,2,8.044247894728311,0,N
20230101966116,0,4,0,4,36.555998769819354,0,0,1,3,0,2,9.138999692454838,0,N
20230101966126,0,3,0,2,9.210440366976515,0,1,0,0,0,1,4.605220183488258,0,N
20230101966140,0,3,0,1,9.975482579707275,0,0,1,0,1,1,9.975482579707275,0,N
20230101966157,1,3,0,5,11.01582192792268,0,0,1,0,1,1,2.203164385584536,1,Y
20230101966158,1,4,0,8,55.922007694501104,1,3,0,2,0,4,7.687637832492247,0,Y
20230101966159,0,4,0,1,9.00601857490256,0,0,0,1,0,1,9.00601857490256,1,Y
20230101966160,1,4,0,1,10.710967378552104,0,1,0,0,1,1,10.710967378552104,1,Y
20230101966164,0,5,0,1,10.907917358643626,0,1,0,0,1,1,10.907917358643626,0,N
